STRAATNAAM,POSTCODE_VAN,POSTCODE_TOT,PRODUCTSOORT,Aantal Aansluitingen,%Leveringsrichting,%Fysieke status,SJV,%SJV laag tarief
Prins Hendrikkade,1011AW,1011AW,GAS,13,100.0,100.0,1424,0.0
Buiten Bantammerstraat,1011AX,1011AX,ELK,15,100.0,93.33,3748,6.67
Buiten Bantammerstraat,1011AX,1011AX,GAS,13,100.0,92.31,2432,0.0
Schippersstraat,1011AZ,1011AZ,ELK,14,100.0,100.0,3718,14.29
Schippersstraat,1011AZ,1011AZ,GAS,12,100.0,100.0,2191,0.0
Schippersstraat,1011BA,1011BA,ELK,10,100.0,30.0,2076,10.0
Schippersstraat,1011BA,1011BC,GAS,28,100.0,75.0,1807,0.0
Schippersstraat,1011BB,1011BC,ELK,23,100.0,95.65,3332,13.04
Kalkmarkt,1011BD,1011BD,ELK,22,100.0,72.73,4484,0.0
Kalkmarkt,1011BD,1011BD,GAS,14,100.0,100.0,2772,0.0
Binnenkant AB,1011BE,1011BE,ELK,10,100.0,100.0,2677,0.0
Binnenkant AB,1011BE,1011BH,GAS,41,100.0,95.12,1822,0.0
Binnenkant,1011BG,1011BG,ELK,17,100.0,70.59,2379,11.76
Binnenkant,1011BH,1011BH,ELK,32,100.0,93.75,2834,15.63
Binnenkant,1011BJ,1011BJ,ELK,21,100.0,90.48,6798,23.81
Binnenkant,1011BJ,1011BJ,GAS,16,100.0,100.0,3403,0.0
Binnenkant,1011BK,1011BK,ELK,16,100.0,100.0,2633,0.0
Binnenkant,1011BK,1011BK,GAS,14,100.0,100.0,1606,0.0
Binnenkant,1011BL,1011BM,ELK,23,100.0,100.0,1784,0.0
Binnenkant,1011BL,1011BM,GAS,20,100.0,100.0,1644,0.0
Binnenkant,1011BN,1011BN,ELK,21,100.0,71.43,3041,0.0
Binnenkant,1011BN,1011BN,GAS,15,100.0,86.67,1599,0.0
Binnenkant,1011BP,1011BP,ELK,17,100.0,88.24,2368,5.88
Binnenkant,1011BP,1011BP,GAS,14,100.0,92.86,2091,0.0
Binnenkant,1011BR,1011BR,ELK,15,100.0,100.0,2298,20.0
Binnenkant,1011BR,1011BR,GAS,11,100.0,100.0,1686,0.0
Kromme Waal,1011BS,1011BS,ELK,26,100.0,76.92,2710,7.69
Kromme Waal,1011BS,1011BS,GAS,23,100.0,65.22,2163,0.0
Kromme Waal,1011BT,1011BT,ELK,31,100.0,93.55,2634,3.23
Kromme Waal,1011BT,1011BT,GAS,27,100.0,96.3,1831,0.0
Kromme Waal,1011BV,1011BV,ELK,20,100.0,80.0,2882,0.0
Kromme Waal,1011BV,1011BV,GAS,18,100.0,77.78,2289,0.0
Kromme Waal,1011BW,1011BW,ELK,33,100.0,100.0,2845,6.06
Kromme Waal,1011BW,1011BW,GAS,27,100.0,100.0,1115,0.0
Oude Waal,1011BX,1011BX,ELK,22,100.0,100.0,1725,0.0
Oude Waal,1011BX,1011BX,GAS,20,100.0,100.0,1130,0.0
Oude Waal,1011BZ,1011BZ,ELK,28,100.0,92.86,3934,7.14
Oude Waal,1011BZ,1011BZ,GAS,24,100.0,100.0,1374,0.0
Oude Waal,1011CA,1011CA,ELK,37,100.0,56.76,1834,0.0
Oude Waal,1011CA,1011CA,GAS,23,100.0,78.26,1365,0.0
Oude Waal,1011CB,1011CB,ELK,23,100.0,86.96,2618,0.0
Oude Waal,1011CB,1011CB,GAS,18,100.0,100.0,1569,0.0
Oude Waal,1011CC,1011CC,ELK,20,100.0,100.0,2586,5.0
Oude Waal,1011CC,1011CC,GAS,18,100.0,100.0,1786,0.0
Oude Waal,1011CD,1011CD,GAS,15,100.0,100.0,1446,0.0
Recht Boomssloot  94 to,1011CD,1011CD,ELK,17,100.0,94.12,2064,0.0
Oude Waal,1011CE,1011CE,ELK,11,100.0,90.91,3146,0.0
Oude Waal,1011CE,1011CH,GAS,34,100.0,100.0,2212,0.0
Oude Waal AB,1011CG,1011CH,ELK,28,100.0,92.86,10749,14.29
Binnen Bantammerstraat,1011CJ,1011CJ,ELK,16,100.0,100.0,5609,12.5
Binnen Bantammerstraat,1011CJ,1011CJ,GAS,15,100.0,100.0,1470,0.0
Binnen Bantammerstraat,1011CK,1011CK,ELK,14,100.0,100.0,2205,0.0
Binnen Bantammerstraat,1011CK,1011CK,GAS,12,100.0,100.0,1413,0.0
Binnen Bantammerstraat,1011CL,1011CL,ELK,10,100.0,100.0,1931,0.0
Binnen Bantammerstraat,1011CL,1011CM,GAS,59,100.0,96.61,1351,0.0
Nieuwe Jonkerstraat,1011CM,1011CM,ELK,63,100.0,82.54,2413,4.76
Nieuwe Ridderstraat,1011CN,1011CR,ELK,27,100.0,92.59,3774,7.41
Nieuwe Ridderstraat,1011CN,1011CR,GAS,20,100.0,100.0,2912,0.0
Recht Boomssloot,1011CS,1011CS,ELK,26,100.0,100.0,1878,0.0
Recht Boomssloot,1011CS,1011CS,GAS,22,100.0,100.0,1719,0.0
Recht Boomssloot,1011CT,1011CT,ELK,18,100.0,94.44,2691,0.0
Recht Boomssloot,1011CT,1011CT,GAS,17,100.0,88.24,1337,0.0
Recht Boomssloot,1011CV,1011CV,ELK,18,100.0,100.0,2178,5.56
Recht Boomssloot,1011CV,1011CV,GAS,17,100.0,100.0,1521,0.0
Recht Boomssloot,1011CW,1011CW,ELK,15,100.0,100.0,2211,0.0
Recht Boomssloot,1011CW,1011CW,GAS,13,100.0,100.0,1238,0.0
Recht Boomssloot,1011CX,1011CX,ELK,18,100.0,100.0,2667,0.0
Recht Boomssloot,1011CX,1011CX,GAS,18,100.0,100.0,1181,0.0
Recht Boomssloot,1011CZ,1011CZ,ELK,20,100.0,95.0,2473,0.0
Recht Boomssloot,1011CZ,1011CZ,GAS,19,100.0,100.0,1551,0.0
Lastageweg,1011DB,1011DB,ELK,10,100.0,100.0,4829,10.0
Lastageweg,1011DB,1011EA,GAS,52,100.0,96.15,2111,0.0
J.W. Siebbeleshof,1011DC,1011EA,ELK,56,100.0,82.14,2873,8.93
Recht Boomssloot,1011EB,1011EB,ELK,24,100.0,100.0,1617,0.0
Recht Boomssloot,1011EB,1011EB,GAS,21,100.0,100.0,1036,0.0
Recht Boomssloot,1011EC,1011EC,ELK,19,100.0,89.47,6403,21.05
Recht Boomssloot,1011EC,1011EC,GAS,18,100.0,88.89,3150,0.0
Recht Boomssloot,1011ED,1011ED,ELK,14,100.0,100.0,2371,0.0
Recht Boomssloot,1011ED,1011ED,GAS,12,100.0,100.0,1380,0.0
Montelbaanstraat,1011EE,1011EE,ELK,16,100.0,100.0,1968,0.0
Montelbaanstraat,1011EE,1011EE,GAS,16,100.0,100.0,1037,0.0
Montelbaanstraat,1011EG,1011EG,ELK,22,100.0,90.91,1748,0.0
Montelbaanstraat,1011EG,1011EG,GAS,21,100.0,100.0,3600,0.0
Geldersekade,1011EH,1011EH,ELK,37,100.0,97.3,3172,8.11
Geldersekade,1011EH,1011EH,GAS,32,100.0,96.88,1404,0.0
Geldersekade,1011EJ,1011EJ,ELK,45,100.0,88.89,5347,6.67
Geldersekade,1011EJ,1011EJ,GAS,33,100.0,96.97,1598,0.0
Geldersekade,1011EK,1011EK,GAS,22,100.0,95.45,3159,0.0
geldersekd,1011EK,1011EK,ELK,26,100.0,96.15,6288,7.69
Geldersekade,1011EL,1011EL,ELK,47,100.0,87.23,3284,12.77
Geldersekade,1011EL,1011EL,GAS,37,100.0,89.19,1412,0.0
Geldersekade,1011EM,1011EM,ELK,23,100.0,91.3,6163,8.7
Geldersekade,1011EM,1011EM,GAS,15,100.0,93.33,2334,0.0
Geldersekade,1011EN,1011EN,ELK,30,100.0,96.67,7494,16.67
Geldersekade,1011EN,1011EN,GAS,25,100.0,100.0,2768,0.0
Waalsteeg,1011ER,1011ER,ELK,10,100.0,100.0,3728,0.0
Waalsteeg,1011ER,1011ET,GAS,47,100.0,97.87,1614,0.0
Koningsstraat,1011ES,1011ET,ELK,42,100.0,97.62,5078,14.29
Koningsstraat,1011EV,1011EW,ELK,47,100.0,100.0,3784,4.26
Koningsstraat,1011EV,1011EW,GAS,44,100.0,97.73,1287,0.0
Korte Koningsstraat,1011EX,1011EX,ELK,27,100.0,100.0,1918,7.41
Korte Koningsstraat,1011EX,1011EX,GAS,25,100.0,100.0,1219,0.0
Korte Koningsstraat,1011EZ,1011EZ,ELK,13,100.0,69.23,2032,0.0
Korte Koningsstraat,1011EZ,1011GA,GAS,31,100.0,100.0,1245,0.0
Korte Koningsstraat,1011GA,1011GA,ELK,28,100.0,89.29,2384,14.29
Korte Koningsdwarsstraat,1011GB,1011GC,ELK,21,100.0,76.19,1903,0.0
Korte Koningsdwarsstraat,1011GB,1011GD,GAS,60,100.0,100.0,1315,0.0
Keizersstraat,1011GD,1011GD,ELK,52,100.0,98.08,2800,1.92
Korte Keizersstraat,1011GG,1011GG,ELK,22,100.0,100.0,1451,4.55
Korte Keizersstraat,1011GG,1011GG,GAS,19,100.0,100.0,1172,0.0
Korte Keizersstraat,1011GH,1011GH,ELK,24,100.0,100.0,1340,0.0
Korte Keizersstraat,1011GH,1011GH,GAS,20,100.0,100.0,1191,0.0
Korte Keizersdwarsstraat,1011GJ,1011GJ,ELK,18,100.0,100.0,2114,0.0
Korte Keizersdwarsstraat,1011GJ,1011GJ,GAS,16,100.0,100.0,1817,0.0
Kleersloot,1011GK,1011GL,ELK,91,100.0,95.6,1934,3.3
Kleersloot,1011GK,1011GL,GAS,78,100.0,98.72,916,0.0
Korte Dijkstraat,1011GM,1011GM,ELK,21,100.0,95.24,2176,4.76
Korte Dijkstraat,1011GM,1011GM,GAS,18,100.0,100.0,1601,0.0
Brandewijnsteeg,1011GN,1011GN,ELK,26,100.0,100.0,1654,3.85
Brandewijnsteeg,1011GN,1011GN,GAS,26,100.0,100.0,1356,0.0
Krom Boomssloot,1011GP,1011GP,ELK,13,100.0,100.0,1263,0.0
Krom Boomssloot,1011GP,1011GR,GAS,37,100.0,100.0,1135,0.0
Krom Boomssloot,1011GR,1011GR,ELK,33,100.0,100.0,2134,9.09
Krom Boomssloot,1011GS,1011GS,ELK,42,100.0,95.24,3958,11.9
Krom Boomssloot,1011GS,1011GS,GAS,36,100.0,97.22,1704,0.0
Krom Boomssloot,1011GT,1011GT,ELK,13,100.0,100.0,2827,7.69
Krom Boomssloot,1011GT,1011GT,GAS,10,100.0,100.0,833,0.0
Krom Boomssloot,1011GV,1011GV,ELK,20,100.0,85.0,1927,10.0
Krom Boomssloot,1011GV,1011GV,GAS,15,100.0,93.33,1285,0.0
Krom Boomssloot,1011GW,1011GW,ELK,13,100.0,92.31,7286,7.69
Krom Boomssloot,1011GW,1011GX,GAS,22,100.0,100.0,2281,0.0
Krom Boomssloot,1011GX,1011GX,ELK,17,100.0,100.0,1341,0.0
Snoekjesgracht,1011GZ,1011GZ,ELK,38,100.0,100.0,1534,2.63
Snoekjesgracht,1011GZ,1011GZ,GAS,34,100.0,100.0,937,0.0
Snoekjesgracht  ab,1011HA,1011HB,ELK,224,100.0,99.11,4152,10.71
Snoekjessteeg,1011HA,1011HB,GAS,205,100.0,100.0,1225,0.0
Nieuwe Hoogstraat,1011HC,1011HC,ELK,40,100.0,85.0,2695,5.0
Nieuwe Hoogstraat,1011HC,1011HC,GAS,33,100.0,81.82,989,0.0
Nieuwe Hoogstraat,1011HD,1011HD,ELK,21,100.0,100.0,5085,14.29
Nieuwe Hoogstraat,1011HD,1011HD,GAS,19,100.0,100.0,1319,0.0
Nieuwe Hoogstraat,1011HE,1011HE,ELK,19,100.0,100.0,5963,5.26
Nieuwe Hoogstraat,1011HE,1011HE,GAS,17,100.0,100.0,1485,0.0
Nieuwe Hoogstraat,1011HG,1011HG,ELK,28,100.0,100.0,4664,21.43
Nieuwe Hoogstraat,1011HG,1011HG,GAS,26,100.0,100.0,1140,0.0
Onkelboerensteeg,1011HH,1011HH,ELK,20,100.0,100.0,2808,5.0
Onkelboerensteeg,1011HH,1011HH,GAS,20,100.0,100.0,1368,0.0
Zandstraat,1011HJ,1011HJ,ELK,16,100.0,100.0,2397,12.5
Zandstraat,1011HJ,1011HJ,GAS,13,100.0,100.0,1639,0.0
Zandstraat,1011HK,1011HK,ELK,10,100.0,100.0,2730,20.0
Zandstraat,1011HK,1011HK,GAS,10,100.0,100.0,1992,0.0
Zandstraat,1011HL,1011HL,ELK,21,100.0,100.0,2361,0.0
Zandstraat,1011HL,1011HL,GAS,20,100.0,90.0,1227,0.0
Zanddwarsstraat,1011HM,1011HP,ELK,27,100.0,92.59,2988,0.0
Zanddwarsstraat,1011HM,1011HP,GAS,24,100.0,95.83,1870,0.0
Groenburgwal,1011HR,1011HR,ELK,48,100.0,97.92,4230,6.25
Groenburgwal,1011HR,1011HR,GAS,42,100.0,97.62,1649,0.0
Groenburgwal,1011HS,1011HS,ELK,44,100.0,95.45,2698,4.55
Groenburgwal,1011HS,1011HS,GAS,38,100.0,97.37,1653,0.0
Groenburgwal,1011HT,1011HT,ELK,21,100.0,100.0,3109,14.29
Groenburgwal,1011HT,1011HT,GAS,20,100.0,100.0,1937,0.0
Groenburgwal,1011HV,1011HV,ELK,22,100.0,100.0,2324,0.0
Groenburgwal,1011HV,1011HV,GAS,20,100.0,100.0,2013,0.0
Groenburgwal,1011HW,1011HW,ELK,29,100.0,96.55,2458,10.34
Groenburgwal,1011HW,1011HW,GAS,23,100.0,100.0,2123,0.0
Groenburgwal,1011HX,1011HX,ELK,13,100.0,100.0,2561,7.69
Groenburgwal,1011HX,1011HX,GAS,11,100.0,100.0,1636,0.0
Verversstraat,1011HZ,1011HZ,ELK,42,100.0,100.0,3903,16.67
Verversstraat,1011HZ,1011HZ,GAS,37,100.0,100.0,1657,0.0
Verversstraat,1011JA,1011JA,ELK,24,100.0,95.83,2215,4.17
Verversstraat,1011JA,1011JA,GAS,18,100.0,94.44,1658,0.0
Zwanenburgwal,1011JB,1011JB,ELK,40,100.0,100.0,2272,10.0
Zwanenburgwal,1011JB,1011JB,GAS,36,100.0,97.22,1273,0.0
Zwanenburgwal,1011JC,1011JG,ELK,22,100.0,95.45,2171,4.55
Zwanenburgwal,1011JC,1011JH,GAS,87,100.0,97.7,1596,0.0
Zwanenburgwal,1011JH,1011JH,ELK,91,100.0,92.31,3837,5.49
Staalstraat,1011JJ,1011JJ,ELK,12,100.0,83.33,5919,16.67
Staalstraat,1011JJ,1011JJ,GAS,10,100.0,100.0,2688,0.0
Staalstraat,1011JK,1011JK,ELK,11,100.0,90.91,8146,18.18
Staalstraat,1011JK,1011JK,GAS,11,100.0,81.82,1072,0.0
Staalstraat,1011JL,1011JL,ELK,29,100.0,100.0,8837,17.24
Staalstraat,1011JL,1011JL,GAS,26,100.0,100.0,1467,0.0
Staalstraat,1011JM,1011JM,ELK,13,100.0,84.62,5639,7.69
Staalstraat,1011JM,1011JM,GAS,13,100.0,84.62,1424,0.0
Staalkade,1011JN,1011JN,ELK,18,100.0,100.0,4097,5.56
Staalkade,1011JN,1011JN,GAS,16,100.0,100.0,1984,0.0
Nieuwmarkt,1011JP,1011JP,ELK,14,100.0,100.0,8766,28.57
Nieuwmarkt,1011JP,1011JP,GAS,11,100.0,100.0,1786,0.0
Nieuwmarkt,1011JR,1011JR,ELK,13,100.0,100.0,8173,15.38
Nieuwmarkt,1011JR,1011JR,GAS,12,100.0,100.0,1928,0.0
Nieuwmarkt,1011JS,1011JT,ELK,26,100.0,88.46,13739,15.38
Nieuwmarkt,1011JS,1011JT,GAS,19,100.0,100.0,3928,0.0
Kloveniersburgwal,1011JV,1011JV,ELK,18,100.0,94.44,2298,5.56
Kloveniersburgwal,1011JV,1011JV,GAS,17,100.0,94.12,2432,0.0
Kloveniersburgwal,1011JW,1011JW,ELK,10,100.0,100.0,8986,40.0
Kloveniersburgwal,1011JW,1011JX,GAS,20,100.0,100.0,3720,0.0
Kloveniersburgwal,1011JX,1011JX,ELK,16,100.0,93.75,4175,25.0
Kloveniersburgwal,1011JZ,1011JZ,ELK,19,100.0,100.0,6656,10.53
Kloveniersburgwal,1011JZ,1011JZ,GAS,14,100.0,100.0,2239,0.0
Kloveniersburgwal,1011KA,1011KA,ELK,33,100.0,100.0,3406,6.06
Kloveniersburgwal,1011KA,1011KA,GAS,30,100.0,100.0,1896,0.0
Kloveniersburgwal,1011KB,1011KB,ELK,27,100.0,100.0,6943,11.11
Kloveniersburgwal,1011KB,1011KB,GAS,21,100.0,100.0,3370,0.0
Kloveniersburgwal,1011KC,1011KC,ELK,28,100.0,92.86,3937,10.71
Kloveniersburgwal,1011KC,1011KC,GAS,24,100.0,100.0,1969,0.0
Kloveniersburgwal,1011KD,1011KD,ELK,16,100.0,100.0,10019,18.75
Kloveniersburgwal,1011KD,1011KD,GAS,14,100.0,71.43,2512,0.0
Kloveniersburgwal,1011KE,1011KH,ELK,30,100.0,96.67,5233,20.0
Kloveniersburgwal,1011KE,1011KH,GAS,23,100.0,100.0,3454,0.0
Raamgracht,1011KJ,1011KJ,ELK,38,100.0,97.37,2195,2.63
Raamgracht,1011KJ,1011KJ,GAS,32,100.0,96.88,1431,0.0
Raamgracht,1011KK,1011KK,ELK,32,100.0,93.75,2454,15.63
Raamgracht,1011KK,1011KK,GAS,26,100.0,100.0,1430,0.0
Raamgracht AB,1011KL,1011KM,ELK,14,100.0,92.86,4767,21.43
Raamgracht AB,1011KL,1011KM,GAS,11,100.0,100.0,2624,0.0
's Gravelandseveer,1011KN,1011KN,ELK,22,100.0,100.0,2397,13.64
's Gravelandseveer,1011KN,1011KN,GAS,20,100.0,100.0,1455,0.0
Oudeschans,1011KP,1011KP,ELK,31,100.0,70.97,2665,0.0
Oudeschans,1011KP,1011KP,GAS,25,100.0,76.0,1641,0.0
Oudeschans,1011KR,1011KR,ELK,23,100.0,82.61,2274,8.7
Oudeschans,1011KR,1011KR,GAS,18,100.0,83.33,1627,0.0
Oudeschans,1011KS,1011KS,ELK,15,100.0,100.0,2920,6.67
Oudeschans,1011KS,1011KS,GAS,13,100.0,100.0,1942,0.0
Oudeschans,1011KT,1011KT,ELK,29,100.0,100.0,3277,6.9
Oudeschans,1011KT,1011KT,GAS,26,100.0,100.0,2313,0.0
Oudeschans,1011KV,1011KW,ELK,92,100.0,97.83,2363,6.52
Oudeschans,1011KV,1011KW,GAS,85,100.0,98.82,998,0.0
Oudeschans,1011KX,1011KZ,ELK,41,100.0,92.68,2796,7.32
Oudeschans,1011KX,1011KZ,GAS,31,100.0,100.0,1828,0.0
Oudeschans,1011LA,1011LA,ELK,12,100.0,100.0,1624,0.0
Oudeschans,1011LA,1011LA,GAS,11,100.0,90.91,2127,0.0
Oudeschans,1011LB,1011LB,ELK,30,100.0,96.67,3909,23.33
Oudeschans,1011LB,1011LB,GAS,26,100.0,100.0,1277,0.0
Oudeschans,1011LC,1011LC,ELK,14,100.0,100.0,3824,7.14
Oudeschans,1011LC,1011LC,GAS,12,100.0,100.0,1978,0.0
Oudeschans,1011LD,1011LD,ELK,50,100.0,100.0,3230,10.0
Oudeschans,1011LD,1011LD,GAS,40,100.0,100.0,1584,0.0
Oudeschans,1011LE,1011LE,ELK,44,100.0,95.45,3040,9.09
Oudeschans,1011LE,1011LE,GAS,38,100.0,100.0,1500,0.0
Oudeschans AB,1011LG,1011LG,ELK,10,100.0,90.0,3009,0.0
Oudeschans AB,1011LG,1011LH,GAS,23,100.0,100.0,1309,0.0
Oostersekade,1011LH,1011LH,ELK,21,100.0,100.0,2510,4.76
Nieuwe Batavierstraat,1011LJ,1011LJ,ELK,16,100.0,100.0,2986,0.0
Nieuwe Batavierstraat,1011LJ,1011LJ,GAS,15,100.0,100.0,1002,0.0
Nieuwe Batavierstraat,1011LK,1011LL,ELK,31,100.0,100.0,3274,38.71
Nieuwe Batavierstraat,1011LK,1011LL,GAS,30,100.0,100.0,1565,0.0
Nieuwe Uilenburgerstraat,1011LM,1011LM,ELK,121,100.0,99.17,2815,5.79
Nieuwe Uilenburgerstraat,1011LM,1011LM,GAS,115,100.0,100.0,1400,0.0
Nieuwe Uilenburgerstraat,1011LN,1011LP,ELK,17,100.0,88.24,2122,5.88
Nieuwe Uilenburgerstraat,1011LN,1011LP,GAS,15,100.0,100.0,1109,0.0
Nieuwe Uilenburgerstraat,1011LR,1011LR,ELK,14,100.0,100.0,2432,7.14
Nieuwe Uilenburgerstraat,1011LR,1011LR,GAS,14,100.0,100.0,1011,0.0
Nieuwe Uilenburgerstraat,1011LS,1011LS,ELK,13,100.0,100.0,1588,0.0
Nieuwe Uilenburgerstraat,1011LS,1011LS,GAS,13,100.0,100.0,2088,0.0
Nieuwe Uilenburgerstraat,1011LT,1011LT,ELK,14,100.0,92.86,1525,7.14
Nieuwe Uilenburgerstraat,1011LT,1011LT,GAS,13,100.0,92.31,927,0.0
Nieuwe Uilenburgerstraat,1011LV,1011LV,ELK,16,100.0,100.0,1861,12.5
Nieuwe Uilenburgerstraat,1011LV,1011LV,GAS,16,100.0,100.0,1083,0.0
Nieuwe Uilenburgerstraat,1011LW,1011LW,ELK,32,100.0,96.88,2039,3.13
Nieuwe Uilenburgerstraat,1011LW,1011LW,GAS,31,100.0,100.0,980,0.0
Nieuwe Uilenburgerstraat,1011LX,1011LZ,ELK,103,100.0,95.15,4996,15.53
Nieuwe Uilenburgerstraat,1011LX,1011LZ,GAS,30,100.0,90.0,1806,0.0
Nieuwmarkt,1011MA,1011MB,ELK,45,100.0,97.78,3628,4.44
Nieuwmarkt,1011MA,1011MB,GAS,40,100.0,100.0,902,0.0
Krom Boomssloot,1011MC,1011MG,ELK,45,100.0,100.0,3790,13.33
Krom Boomssloot,1011MC,1011MX,GAS,45,100.0,100.0,960,0.0
Valkenburgerstraat,1011MH,1011MH,ELK,49,100.0,95.92,3708,6.12
Valkenburgerstraat,1011MJ,1011MJ,ELK,31,100.0,100.0,8445,16.13
Rapenburgerstraat,1011MK,1011MK,ELK,55,100.0,100.0,2793,3.64
Rapenburgerstraat,1011ML,1011ML,ELK,44,100.0,100.0,2639,2.27
Rapenburgerstraat,1011MN,1011MN,ELK,64,100.0,98.44,2991,1.56
Anne Frankstraat,1011MP,1011MP,ELK,22,100.0,100.0,2544,0.0
Koerierstersplein,1011MR,1011MR,ELK,18,100.0,100.0,3128,0.0
Februariplein,1011MT,1011MT,ELK,18,100.0,94.44,2827,11.11
Markenplein,1011MV,1011MV,ELK,27,100.0,100.0,2256,0.0
Uilenburgerwerf,1011MX,1011MX,ELK,38,100.0,100.0,2396,2.63
Uilenburgerwerf,1011MZ,1011MZ,ELK,32,100.0,100.0,3617,6.25
Uilenburgerwerf,1011MZ,1011MZ,GAS,31,100.0,100.0,912,0.0
Valkenburgerstraat,1011NA,1011NA,ELK,53,100.0,73.58,5302,7.55
Valkenburgerstraat,1011NA,1011NA,GAS,28,100.0,50.0,1490,0.0
Valkenburgerstraat,1011NB,1011NB,ELK,20,100.0,100.0,1791,10.0
Valkenburgerstraat,1011NB,1011NB,GAS,16,100.0,100.0,1264,0.0
Valkenburgerstraat,1011NC,1011NC,ELK,105,100.0,86.67,3288,1.9
Valkenburgerstraat,1011NC,1011NC,GAS,92,100.0,100.0,1016,0.0
Valkenburgerstraat,1011ND,1011ND,ELK,31,100.0,96.77,5698,12.9
Valkenburgerstraat,1011ND,1011ND,GAS,23,100.0,100.0,735,0.0
Zakslootje,1011NE,1011NK,ELK,38,100.0,97.37,12149,28.95
Zakslootje,1011NE,1011NK,GAS,29,100.0,96.55,4594,0.0
Jodenbreestraat,1011NM,1011NS,ELK,75,100.0,93.33,6240,14.67
Jodenbreestraat,1011NM,1011NS,GAS,65,100.0,100.0,1174,0.0
Waterlooplein,1011NV,1011NV,ELK,42,100.0,97.62,4082,26.19
Waterlooplein,1011NV,1011NV,GAS,34,100.0,91.18,1228,0.0
Waterlooplein,1011NX,1011PB,ELK,42,100.0,100.0,3081,11.9
Waterlooplein,1011NX,1011PB,GAS,40,100.0,100.0,1130,0.0
Waterlooplein,1011PC,1011PG,ELK,178,100.0,92.13,6340,16.29
Waterlooplein,1011PC,1011PG,GAS,140,100.0,95.71,1410,0.0
Nieuwe Amstelstraat,1011PL,1011PL,ELK,48,100.0,100.0,1860,6.25
Nieuwe Amstelstraat,1011PL,1011PL,GAS,44,100.0,100.0,1051,0.0
Nieuwe Amstelstraat,1011PM,1011PM,ELK,27,100.0,85.19,3616,3.7
Nieuwe Amstelstraat,1011PM,1011PM,GAS,21,100.0,95.24,2612,0.0
Amstel,1011PN,1011PT,ELK,31,100.0,61.29,6801,16.13
Amstel,1011PT,1011PT,GAS,15,100.0,100.0,1926,0.0
Amstel,1011PV,1011PV,ELK,11,100.0,90.91,1929,9.09
Amstel,1011PV,1011PW,GAS,19,100.0,100.0,1247,0.0
Amstel,1011PW,1011PW,ELK,16,100.0,93.75,2657,6.25
Amstel AB,1011PX,1011PX,ELK,14,100.0,57.14,4569,0.0
Amstel AB,1011PX,1011RA,GAS,24,100.0,95.83,1677,0.0
Muiderstraat,1011PZ,1011QQ,ELK,76,100.0,94.74,35488,72.37
Muiderstraat,1011RA,1011RA,ELK,15,100.0,100.0,2377,0.0
Muiderstraat,1011RB,1011RC,ELK,18,100.0,100.0,4229,16.67
Muiderstraat,1011RB,1011RE,GAS,34,100.0,85.29,2331,0.0
Mr. Visserplein,1011RD,1011RD,ELK,14,100.0,64.29,11888,42.86
Jonas Daniel Meijerplein,1011RE,1011RE,ELK,20,100.0,95.0,2143,5.0
Jonas Daniel Meijerplein,1011RG,1011RG,ELK,23,100.0,100.0,1848,4.35
