STRAATNAAM,POSTCODE_VAN,POSTCODE_TOT,PRODUCTSOORT,Aantal Aansluitingen,%Leveringsrichting,%Fysieke status,SJV,%SJV laag tarief
De Ruyterkade,1011AB,1011AB,ELK,25,100.0,68.0,14592,20.0
De Ruyterkade,1011AC,1011AC,ELK,33,100.0,69.7,11278,12.12
De Ruyterkade,1011AC,1011AC,GAS,22,100.0,81.82,3517,0.0
Oosterdokskade,1011AD,1011AD,ELK,21,100.0,23.81,4270,38.1
Oosterdokskade,1011AD,1011AE,GAS,11,100.0,45.45,1274,0.0
Oosterdokskade AB,1011AE,1011AE,ELK,19,100.0,36.84,3232,26.32
Prins Hendrikkade,1011AG,1011AG,ELK,12,100.0,91.67,24266,41.67
Prins Hendrikkade,1011AG,1011AH,GAS,27,100.0,100.0,3179,0.0
Prins Hendrikkade,1011AH,1011AH,ELK,21,100.0,100.0,5106,14.29
Prins Hendrikkade,1011AJ,1011AJ,ELK,18,100.0,94.44,9606,11.11
Prins Hendrikkade,1011AJ,1011AJ,GAS,15,100.0,93.33,1997,0.0
Prins Hendrikkade,1011AK,1011AK,ELK,13,100.0,84.62,9133,23.08
Houtkopersdwarsstraat,1011AL,1011AM,ELK,14,100.0,92.86,6587,42.86
Prins Hendrikkade,1011AM,1011AN,GAS,27,100.0,96.3,2050,0.0
Prins Hendrikkade,1011AN,1011AN,ELK,28,100.0,96.43,2724,14.29
Prins Hendrikkade,1011AP,1011AP,ELK,20,100.0,95.0,4997,15.0
Prins Hendrikkade,1011AP,1011AP,GAS,19,100.0,100.0,2625,0.0
Prins Hendrikkade,1011AR,1011AR,ELK,33,100.0,93.94,7654,21.21
Prins Hendrikkade,1011AR,1011AR,GAS,19,100.0,100.0,2692,0.0
SCHIPPERSSTR,1011AS,1011AS,ELK,13,100.0,84.62,4144,15.38
Prins Hendrikkade,1011AS,1011AV,GAS,20,100.0,100.0,5821,0.0
Prins Hendrikkade,1011AT,1011AT,ELK,17,100.0,100.0,7465,23.53
Prins Hendrikkade,1011AV,1011AV,ELK,18,100.0,88.89,4697,16.67
Prins Hendrikkade,1011AW,1011AW,ELK,21,100.0,95.24,2775,9.52
Prins Hendrikkade,1011AW,1011AW,GAS,13,100.0,100.0,1434,0.0
Buiten Bantammerstraat,1011AX,1011AX,ELK,15,100.0,86.67,4219,6.67
Buiten Bantammerstraat,1011AX,1011AX,GAS,13,100.0,92.31,2702,0.0
Schippersstraat,1011AZ,1011AZ,ELK,14,100.0,100.0,3593,14.29
Schippersstraat,1011AZ,1011AZ,GAS,12,100.0,100.0,2370,0.0
Schipperstraat,1011BA,1011BA,ELK,10,100.0,30.0,1077,10.0
Schippersstraat,1011BA,1011BC,GAS,30,100.0,76.67,2001,0.0
Schippersstraat,1011BB,1011BC,ELK,24,100.0,95.83,3917,16.67
Kalkmarkt,1011BD,1011BD,ELK,22,100.0,77.27,4296,0.0
Kalkmarkt,1011BD,1011BD,GAS,14,100.0,100.0,2835,0.0
Binnenkant AB,1011BE,1011BE,ELK,10,100.0,90.0,2379,0.0
Binnenkant AB,1011BE,1011BH,GAS,43,100.0,97.67,2087,0.0
Binnenkant,1011BG,1011BG,ELK,17,100.0,70.59,2490,11.76
Binnenkant,1011BH,1011BH,ELK,32,100.0,93.75,2900,15.63
Binnenkant,1011BJ,1011BJ,ELK,21,100.0,90.48,6968,23.81
Binnenkant,1011BJ,1011BJ,GAS,16,100.0,100.0,3596,0.0
Binnenkant,1011BK,1011BK,ELK,16,100.0,100.0,2690,0.0
Binnenkant,1011BK,1011BK,GAS,14,100.0,100.0,1401,0.0
Binnenkant,1011BL,1011BM,ELK,23,100.0,100.0,1895,0.0
Binnenkant,1011BL,1011BM,GAS,20,100.0,100.0,1552,0.0
Binnenkant,1011BN,1011BN,ELK,21,100.0,71.43,3254,0.0
Binnenkant,1011BN,1011BN,GAS,15,100.0,86.67,1511,0.0
Binnenkant,1011BP,1011BP,ELK,17,100.0,88.24,3462,5.88
Binnenkant,1011BP,1011BP,GAS,14,100.0,92.86,3829,0.0
Binnenkant,1011BR,1011BR,ELK,15,100.0,100.0,2907,13.33
Binnenkant,1011BR,1011BR,GAS,11,100.0,100.0,1607,0.0
Kromme Waal,1011BS,1011BS,ELK,26,100.0,76.92,2738,7.69
Kromme Waal,1011BS,1011BS,GAS,24,100.0,66.67,2073,0.0
Kromme Waal,1011BT,1011BT,ELK,31,100.0,93.55,2553,3.23
Kromme Waal,1011BT,1011BT,GAS,27,100.0,96.3,1822,0.0
Kromme Waal,1011BV,1011BV,ELK,20,100.0,70.0,2649,0.0
Kromme Waal,1011BV,1011BV,GAS,18,100.0,66.67,2082,0.0
Kromme Waal,1011BW,1011BW,ELK,33,100.0,100.0,2360,3.03
Kromme Waal,1011BW,1011BW,GAS,27,100.0,100.0,1197,0.0
Oude Waal,1011BX,1011BX,ELK,22,100.0,100.0,1673,0.0
Oude Waal,1011BX,1011BX,GAS,20,100.0,100.0,1086,0.0
Oude Waal,1011BZ,1011BZ,ELK,28,100.0,92.86,3985,7.14
Oude Waal,1011BZ,1011BZ,GAS,24,100.0,100.0,1343,0.0
Oude Waal,1011CA,1011CA,ELK,37,100.0,56.76,1780,0.0
Oude Waal,1011CA,1011CA,GAS,23,100.0,78.26,1473,0.0
Oude Waal,1011CB,1011CB,ELK,23,100.0,86.96,2691,0.0
Oude Waal,1011CB,1011CB,GAS,18,100.0,94.44,1536,0.0
Oude Waal,1011CC,1011CC,ELK,21,100.0,100.0,2578,4.76
Oude Waal,1011CC,1011CC,GAS,18,100.0,100.0,1839,0.0
Oude Waal,1011CD,1011CD,GAS,15,100.0,100.0,1351,0.0
Recht Boomssloot  94 to,1011CD,1011CD,ELK,17,100.0,94.12,2078,0.0
Oude Waal,1011CE,1011CE,ELK,12,91.67,83.33,2770,0.0
Oude Waal,1011CE,1011CH,GAS,34,100.0,100.0,2094,0.0
Oude Waal AB,1011CG,1011CH,ELK,28,100.0,92.86,10276,14.29
Binnen Bantammerstraat,1011CJ,1011CJ,ELK,16,100.0,100.0,5347,12.5
Binnen Bantammerstraat,1011CJ,1011CJ,GAS,15,100.0,100.0,1495,0.0
Binnen Bantammerstraat,1011CK,1011CK,ELK,14,100.0,100.0,2453,0.0
Binnen Bantammerstraat,1011CK,1011CK,GAS,12,100.0,100.0,1362,0.0
Binnen Bantammerstraat,1011CL,1011CL,ELK,10,100.0,100.0,1568,0.0
Binnen Bantammerstraat,1011CL,1011CM,GAS,59,100.0,96.61,1286,0.0
Nieuwe Jonkerstraat,1011CM,1011CM,ELK,63,100.0,82.54,2608,4.76
Nieuwe Ridderstraat,1011CN,1011CR,ELK,28,100.0,92.86,3559,7.14
Nieuwe Ridderstraat,1011CN,1011CR,GAS,20,100.0,100.0,3073,0.0
Recht Boomssloot,1011CS,1011CS,ELK,26,100.0,100.0,1827,0.0
Recht Boomssloot,1011CS,1011CS,GAS,22,100.0,100.0,1641,0.0
Recht Boomssloot,1011CT,1011CT,ELK,18,100.0,88.89,2826,0.0
Recht Boomssloot,1011CT,1011CT,GAS,17,100.0,94.12,1348,0.0
Recht Boomssloot,1011CV,1011CV,ELK,18,100.0,100.0,2105,5.56
Recht Boomssloot,1011CV,1011CV,GAS,17,100.0,100.0,1523,0.0
Recht Boomssloot,1011CW,1011CW,ELK,15,100.0,100.0,2577,0.0
Recht Boomssloot,1011CW,1011CW,GAS,13,100.0,100.0,982,0.0
Recht Boomssloot,1011CX,1011CX,ELK,19,100.0,100.0,2457,0.0
Recht Boomssloot,1011CX,1011CX,GAS,19,100.0,100.0,1057,0.0
Recht Boomssloot,1011CZ,1011CZ,ELK,20,100.0,95.0,2206,0.0
Recht Boomssloot,1011CZ,1011CZ,GAS,19,100.0,100.0,1399,0.0
Lastageweg,1011DB,1011DB,ELK,10,100.0,100.0,6515,10.0
Lastageweg,1011DB,1011DD,GAS,49,100.0,89.8,1939,0.0
J.W. Siebbeleshof,1011DC,1011DD,ELK,62,100.0,35.48,4297,0.0
Oosterdoksstraat,1011DK,1011DL,ELK,33,100.0,96.97,4691,0.0
Oosterdokskade,1011DL,1011EA,GAS,42,100.0,92.86,1905,0.0
Dijkdwarsstraat,1011DZ,1011EA,ELK,52,100.0,80.77,3047,7.69
Recht Boomssloot,1011EB,1011EB,ELK,24,100.0,100.0,1609,0.0
Recht Boomssloot,1011EB,1011EB,GAS,21,100.0,100.0,1065,0.0
Recht Boomssloot,1011EC,1011EC,ELK,19,100.0,89.47,6454,21.05
Recht Boomssloot,1011EC,1011EC,GAS,18,100.0,88.89,2943,0.0
Recht Boomssloot,1011ED,1011ED,ELK,14,100.0,100.0,2322,0.0
Recht Boomssloot,1011ED,1011ED,GAS,12,100.0,100.0,1304,0.0
Montelbaanstraat,1011EE,1011EE,ELK,16,100.0,100.0,1877,0.0
Montelbaanstraat,1011EE,1011EE,GAS,16,100.0,100.0,1109,0.0
Montelbaanstraat,1011EG,1011EG,ELK,22,100.0,95.45,1710,0.0
Montelbaanstraat,1011EG,1011EG,GAS,21,100.0,100.0,3172,0.0
Geldersekade,1011EH,1011EH,ELK,38,100.0,94.74,3221,5.26
Geldersekade,1011EH,1011EH,GAS,32,100.0,100.0,1593,0.0
Geldersekade,1011EJ,1011EJ,ELK,46,100.0,91.3,5476,4.35
Geldersekade,1011EJ,1011EJ,GAS,34,100.0,100.0,1502,0.0
Geldersekade,1011EK,1011EK,GAS,22,100.0,95.45,3143,0.0
geldersekd,1011EK,1011EK,ELK,26,100.0,96.15,6180,7.69
Geldersekade,1011EL,1011EL,ELK,47,100.0,87.23,4702,12.77
Geldersekade,1011EL,1011EL,GAS,37,100.0,89.19,1519,0.0
Geldersekade,1011EM,1011EM,ELK,23,100.0,91.3,5374,8.7
Geldersekade,1011EM,1011EM,GAS,15,100.0,100.0,2223,0.0
Geldersekade,1011EN,1011EN,ELK,30,100.0,96.67,7374,16.67
Geldersekade,1011EN,1011EN,GAS,25,100.0,100.0,2828,0.0
Waalsteeg,1011ER,1011ER,ELK,10,100.0,100.0,3810,0.0
Waalsteeg,1011ER,1011ET,GAS,47,100.0,100.0,1573,0.0
Koningsstraat,1011ES,1011ET,ELK,42,100.0,100.0,5600,14.29
Koningsstraat,1011EV,1011EW,ELK,47,100.0,100.0,3793,4.26
Koningsstraat,1011EV,1011EW,GAS,44,100.0,97.73,1293,0.0
Korte Koningsstraat,1011EX,1011EX,ELK,27,100.0,100.0,2033,3.7
Korte Koningsstraat,1011EX,1011EX,GAS,25,100.0,100.0,1169,0.0
Korte Koningsstraat,1011EZ,1011EZ,ELK,13,100.0,69.23,1951,0.0
Korte Koningsstraat,1011EZ,1011GA,GAS,31,100.0,100.0,1135,0.0
Korte Koningsstraat,1011GA,1011GA,ELK,28,100.0,92.86,2491,14.29
Korte Koningsdwarsstraat,1011GB,1011GC,ELK,21,100.0,76.19,1934,0.0
Korte Koningsdwarsstraat,1011GB,1011GD,GAS,60,100.0,98.33,1292,0.0
Keizersstraat,1011GD,1011GD,ELK,52,100.0,96.15,2646,1.92
Korte Keizersstraat,1011GG,1011GG,ELK,22,100.0,100.0,1609,4.55
Korte Keizersstraat,1011GG,1011GG,GAS,19,100.0,100.0,1182,0.0
Korte Keizersstraat,1011GH,1011GH,ELK,24,100.0,100.0,1352,0.0
Korte Keizersstraat,1011GH,1011GH,GAS,20,100.0,100.0,1079,0.0
Korte Keizersdwarsstraat,1011GJ,1011GJ,ELK,18,100.0,100.0,2337,0.0
Korte Keizersdwarsstraat,1011GJ,1011GJ,GAS,16,100.0,100.0,1625,0.0
Kleersloot,1011GK,1011GL,ELK,92,100.0,96.74,1971,5.43
Kleersloot,1011GK,1011GL,GAS,79,100.0,100.0,892,0.0
Korte Dijkstraat,1011GM,1011GM,ELK,21,100.0,95.24,2214,4.76
Korte Dijkstraat,1011GM,1011GM,GAS,18,100.0,100.0,1536,0.0
Brandewijnsteeg,1011GN,1011GN,ELK,26,100.0,100.0,1553,3.85
Brandewijnsteeg,1011GN,1011GN,GAS,26,100.0,100.0,1327,0.0
Krom Boomssloot,1011GP,1011GP,ELK,13,100.0,100.0,1212,0.0
Krom Boomssloot,1011GP,1011GR,GAS,37,100.0,100.0,1145,0.0
Krom Boomssloot,1011GR,1011GR,ELK,33,100.0,100.0,2065,9.09
Krom Boomssloot,1011GS,1011GS,ELK,42,100.0,95.24,4356,11.9
Krom Boomssloot,1011GS,1011GS,GAS,36,100.0,94.44,1693,0.0
Krom Boomssloot,1011GT,1011GT,ELK,13,100.0,100.0,2674,7.69
Krom Boomssloot,1011GT,1011GT,GAS,10,100.0,100.0,828,0.0
Krom Boomssloot,1011GV,1011GV,ELK,20,100.0,85.0,1946,10.0
Krom Boomssloot,1011GV,1011GV,GAS,15,100.0,93.33,1365,0.0
Krom Boomssloot,1011GW,1011GW,ELK,13,100.0,92.31,7479,7.69
Krom Boomssloot,1011GW,1011GX,GAS,22,100.0,100.0,2128,0.0
Krom Boomssloot,1011GX,1011GX,ELK,17,100.0,100.0,1298,0.0
Snoekjesgracht,1011GZ,1011GZ,ELK,38,100.0,100.0,1398,0.0
Snoekjesgracht,1011GZ,1011GZ,GAS,34,100.0,100.0,921,0.0
Snoekjesgracht  ab,1011HA,1011HB,ELK,224,100.0,99.11,3478,10.71
Snoekjessteeg,1011HA,1011HB,GAS,204,100.0,99.51,1200,0.0
Nieuwe Hoogstraat,1011HC,1011HC,ELK,51,100.0,74.51,3150,3.92
Nieuwe Hoogstraat,1011HC,1011HC,GAS,42,100.0,76.19,1028,0.0
Nieuwe Hoogstraat,1011HD,1011HD,ELK,24,100.0,58.33,6737,12.5
Nieuwe Hoogstraat,1011HD,1011HD,GAS,19,100.0,52.63,1383,0.0
Nieuwe Hoogstraat,1011HE,1011HE,ELK,19,100.0,100.0,5716,5.26
Nieuwe Hoogstraat,1011HE,1011HE,GAS,17,100.0,100.0,1529,0.0
Nieuwe Hoogstraat,1011HG,1011HG,ELK,28,100.0,100.0,4542,21.43
Nieuwe Hoogstraat,1011HG,1011HG,GAS,26,100.0,100.0,1057,0.0
Onkelboerensteeg,1011HH,1011HH,ELK,20,100.0,100.0,2323,5.0
Onkelboerensteeg,1011HH,1011HH,GAS,20,100.0,100.0,1352,0.0
Zandstraat,1011HJ,1011HJ,ELK,16,100.0,100.0,2551,12.5
Zandstraat,1011HJ,1011HJ,GAS,14,100.0,100.0,1580,0.0
Zandstraat,1011HK,1011HK,ELK,10,100.0,100.0,2771,20.0
Zandstraat,1011HK,1011HK,GAS,10,100.0,100.0,2193,0.0
Zandstraat,1011HL,1011HL,ELK,21,100.0,100.0,1921,0.0
Zandstraat,1011HL,1011HL,GAS,20,100.0,100.0,1143,0.0
Zanddwarsstraat,1011HM,1011HP,ELK,27,100.0,92.59,3014,0.0
Zanddwarsstraat,1011HM,1011HP,GAS,24,100.0,95.83,1838,0.0
Groenburgwal,1011HR,1011HR,ELK,48,100.0,100.0,4186,6.25
Groenburgwal,1011HR,1011HR,GAS,42,100.0,100.0,1652,0.0
Groenburgwal,1011HS,1011HS,ELK,44,100.0,95.45,2658,4.55
Groenburgwal,1011HS,1011HS,GAS,38,100.0,100.0,1597,0.0
Groenburgwal,1011HT,1011HT,ELK,21,100.0,100.0,3087,14.29
Groenburgwal,1011HT,1011HT,GAS,20,100.0,100.0,1943,0.0
Groenburgwal,1011HV,1011HV,ELK,22,100.0,100.0,2591,0.0
Groenburgwal,1011HV,1011HV,GAS,20,100.0,100.0,1856,0.0
Groenburgwal,1011HW,1011HW,ELK,29,100.0,96.55,1990,10.34
Groenburgwal,1011HW,1011HW,GAS,23,100.0,100.0,2217,0.0
Groenburgwal,1011HX,1011HX,ELK,13,100.0,92.31,2502,7.69
Groenburgwal,1011HX,1011HX,GAS,11,100.0,100.0,1535,0.0
Verversstraat,1011HZ,1011HZ,ELK,42,100.0,100.0,3864,16.67
Verversstraat,1011HZ,1011HZ,GAS,37,100.0,100.0,1672,0.0
Verversstraat,1011JA,1011JA,ELK,24,100.0,95.83,2175,4.17
Verversstraat,1011JA,1011JA,GAS,18,100.0,94.44,1578,0.0
Zwanenburgwal,1011JB,1011JB,ELK,40,100.0,100.0,2335,7.5
Zwanenburgwal,1011JB,1011JB,GAS,36,100.0,97.22,1229,0.0
Zwanenburgwal,1011JC,1011JG,ELK,22,100.0,95.45,1916,4.55
Zwanenburgwal,1011JC,1011JH,GAS,91,100.0,97.8,1532,0.0
Zwanenburgwal,1011JH,1011JH,ELK,97,100.0,89.69,3778,5.15
Staalstraat,1011JJ,1011JJ,ELK,12,100.0,83.33,6309,16.67
Staalstraat,1011JJ,1011JJ,GAS,10,100.0,100.0,2612,0.0
Staalstraat,1011JK,1011JK,ELK,11,100.0,90.91,7427,18.18
Staalstraat,1011JK,1011JK,GAS,11,100.0,81.82,1025,0.0
Staalstraat,1011JL,1011JL,ELK,29,100.0,100.0,8332,13.79
Staalstraat,1011JL,1011JL,GAS,26,100.0,100.0,1365,0.0
Staalstraat,1011JM,1011JM,ELK,14,100.0,71.43,5149,7.14
Staalstraat,1011JM,1011JM,GAS,13,100.0,69.23,1442,0.0
Staalkade,1011JN,1011JN,ELK,18,100.0,100.0,3557,5.56
Staalkade,1011JN,1011JN,GAS,16,100.0,100.0,1803,0.0
Nieuwmarkt,1011JP,1011JP,ELK,14,100.0,100.0,8790,28.57
Nieuwmarkt,1011JP,1011JP,GAS,11,100.0,100.0,1783,0.0
Nieuwmarkt,1011JR,1011JR,ELK,13,100.0,100.0,8247,15.38
Nieuwmarkt,1011JR,1011JR,GAS,12,100.0,100.0,1893,0.0
Nieuwmarkt,1011JS,1011JT,ELK,27,100.0,85.19,19159,18.52
Nieuwmarkt,1011JS,1011JT,GAS,20,100.0,100.0,3482,0.0
Kloveniersburgwal,1011JV,1011JV,ELK,18,100.0,94.44,2279,5.56
Kloveniersburgwal,1011JV,1011JV,GAS,17,100.0,94.12,2725,0.0
Kloveniersburgwal,1011JW,1011JW,ELK,10,100.0,100.0,8695,40.0
Kloveniersburgwal,1011JW,1011JX,GAS,20,100.0,100.0,3837,0.0
Kloveniersburgwal,1011JX,1011JX,ELK,16,100.0,93.75,4109,25.0
Kloveniersburgwal,1011JZ,1011JZ,ELK,19,100.0,100.0,7120,10.53
Kloveniersburgwal,1011JZ,1011JZ,GAS,14,100.0,100.0,2182,0.0
Kloveniersburgwal,1011KA,1011KA,ELK,33,100.0,100.0,3460,3.03
Kloveniersburgwal,1011KA,1011KA,GAS,30,100.0,100.0,1909,0.0
Kloveniersburgwal,1011KB,1011KB,ELK,27,100.0,100.0,6750,11.11
Kloveniersburgwal,1011KB,1011KB,GAS,21,100.0,100.0,3346,0.0
Kloveniersburgwal,1011KC,1011KC,ELK,28,100.0,92.86,3850,10.71
Kloveniersburgwal,1011KC,1011KC,GAS,24,100.0,100.0,1879,0.0
Kloveniersburgwal,1011KD,1011KD,ELK,16,100.0,100.0,8888,25.0
Kloveniersburgwal,1011KD,1011KD,GAS,14,100.0,71.43,2887,0.0
Kloveniersburgwal,1011KE,1011KH,ELK,30,100.0,96.67,5550,20.0
Kloveniersburgwal,1011KE,1011KH,GAS,23,100.0,100.0,3450,0.0
Raamgracht,1011KJ,1011KJ,ELK,38,100.0,97.37,2371,2.63
Raamgracht,1011KJ,1011KJ,GAS,32,100.0,96.88,1282,0.0
Raamgracht,1011KK,1011KK,ELK,32,100.0,93.75,2098,12.5
Raamgracht,1011KK,1011KK,GAS,26,100.0,100.0,1330,0.0
Raamgracht AB,1011KL,1011KM,ELK,14,100.0,92.86,4875,21.43
Raamgracht AB,1011KL,1011KM,GAS,11,100.0,100.0,2690,0.0
's Gravelandseveer,1011KN,1011KN,ELK,22,100.0,100.0,2761,13.64
's Gravelandseveer,1011KN,1011KN,GAS,20,100.0,100.0,1302,0.0
Oudeschans,1011KP,1011KP,ELK,31,100.0,70.97,2341,0.0
Oudeschans,1011KP,1011KP,GAS,25,100.0,76.0,1479,0.0
Oudeschans,1011KR,1011KR,ELK,23,100.0,82.61,2496,8.7
Oudeschans,1011KR,1011KR,GAS,18,100.0,83.33,1691,0.0
Oudeschans,1011KS,1011KS,ELK,15,100.0,100.0,3044,6.67
Oudeschans,1011KS,1011KS,GAS,13,100.0,100.0,1908,0.0
Oudeschans,1011KT,1011KT,ELK,29,100.0,100.0,3422,6.9
Oudeschans,1011KT,1011KT,GAS,26,100.0,100.0,2285,0.0
Oudeschans,1011KV,1011KW,ELK,92,100.0,97.83,2607,7.61
Oudeschans,1011KV,1011KW,GAS,85,100.0,98.82,958,0.0
Oudeschans,1011KX,1011KZ,ELK,42,100.0,92.86,2515,4.76
Oudeschans,1011KX,1011KZ,GAS,31,100.0,100.0,1829,0.0
Oudeschans,1011LA,1011LA,ELK,12,100.0,91.67,1720,0.0
Oudeschans,1011LA,1011LA,GAS,11,100.0,90.91,2075,0.0
Oudeschans,1011LB,1011LB,ELK,30,100.0,96.67,3911,20.0
Oudeschans,1011LB,1011LB,GAS,26,100.0,100.0,1223,0.0
Oudeschans,1011LC,1011LC,ELK,14,100.0,100.0,3615,7.14
Oudeschans,1011LC,1011LC,GAS,12,100.0,100.0,2023,0.0
Oudeschans,1011LD,1011LD,ELK,50,100.0,100.0,3315,10.0
Oudeschans,1011LD,1011LD,GAS,40,100.0,100.0,1554,0.0
Oudeschans,1011LE,1011LE,ELK,44,100.0,95.45,3093,9.09
Oudeschans,1011LE,1011LE,GAS,38,100.0,100.0,1454,0.0
Oudeschans AB,1011LG,1011LG,ELK,10,100.0,90.0,3588,0.0
Oudeschans AB,1011LG,1011LH,GAS,23,100.0,100.0,1341,0.0
Oostersekade,1011LH,1011LH,ELK,21,100.0,100.0,2670,4.76
Nieuwe Batavierstraat,1011LJ,1011LJ,ELK,16,100.0,100.0,2722,0.0
Nieuwe Batavierstraat,1011LJ,1011LJ,GAS,15,100.0,100.0,988,0.0
Nieuwe Batavierstraat,1011LK,1011LL,ELK,32,100.0,100.0,3428,12.5
Nieuwe Batavierstraat,1011LK,1011LL,GAS,30,100.0,100.0,1604,0.0
Nieuwe Uilenburgerstraat,1011LM,1011LM,ELK,121,100.0,99.17,2975,6.61
Nieuwe Uilenburgerstraat,1011LM,1011LM,GAS,115,100.0,100.0,1428,0.0
Nieuwe Uilenburgerstraat,1011LN,1011LP,ELK,17,100.0,88.24,2532,5.88
Nieuwe Uilenburgerstraat,1011LN,1011LP,GAS,15,100.0,100.0,1305,0.0
Nieuwe Uilenburgerstraat,1011LR,1011LR,ELK,14,100.0,100.0,1771,7.14
Nieuwe Uilenburgerstraat,1011LR,1011LR,GAS,14,100.0,100.0,915,0.0
Nieuwe Uilenburgerstraat,1011LS,1011LS,ELK,13,100.0,100.0,1468,0.0
Nieuwe Uilenburgerstraat,1011LS,1011LS,GAS,13,100.0,100.0,1646,0.0
Nieuwe Uilenburgerstraat,1011LT,1011LT,ELK,14,100.0,92.86,1346,7.14
Nieuwe Uilenburgerstraat,1011LT,1011LT,GAS,13,100.0,92.31,892,0.0
Nieuwe Uilenburgerstraat,1011LV,1011LV,ELK,16,100.0,100.0,1956,12.5
Nieuwe Uilenburgerstraat,1011LV,1011LV,GAS,16,100.0,100.0,1151,0.0
Nieuwe Uilenburgerstraat,1011LW,1011LW,ELK,32,100.0,96.88,2002,3.13
Nieuwe Uilenburgerstraat,1011LW,1011LW,GAS,31,100.0,100.0,938,0.0
Nieuwe Uilenburgerstraat,1011LX,1011LX,ELK,10,100.0,80.0,8457,40.0
Nieuwe Uilenburgerstraat,1011LX,1011LZ,GAS,30,100.0,90.0,1867,0.0
Valkenburgerstraat,1011LZ,1011LZ,ELK,94,100.0,93.62,4378,12.77
Nieuwmarkt,1011MA,1011MB,ELK,45,100.0,97.78,3641,2.22
Nieuwmarkt,1011MA,1011MB,GAS,40,100.0,100.0,867,0.0
Krom Boomssloot,1011MC,1011MG,ELK,45,100.0,100.0,4216,11.11
Krom Boomssloot,1011MC,1011MX,GAS,45,100.0,100.0,947,0.0
Valkenburgerstraat,1011MH,1011MH,ELK,49,100.0,97.96,3833,6.12
Valkenburgerstraat,1011MJ,1011MJ,ELK,31,100.0,100.0,8332,16.13
Rapenburgerstraat,1011MK,1011MK,ELK,55,100.0,100.0,2863,3.64
Rapenburgerstraat,1011ML,1011ML,ELK,44,100.0,100.0,2750,2.27
Rapenburgerstraat,1011MN,1011MN,ELK,64,100.0,98.44,2957,1.56
Anne Frankstraat,1011MP,1011MP,ELK,22,100.0,100.0,2574,0.0
Koerierstersplein,1011MR,1011MR,ELK,18,100.0,100.0,2833,0.0
Februariplein,1011MT,1011MT,ELK,18,100.0,100.0,3250,11.11
Markenplein,1011MV,1011MV,ELK,27,100.0,100.0,2492,0.0
Uilenburgerwerf,1011MX,1011MX,ELK,38,100.0,100.0,2832,5.26
Uilenburgerwerf,1011MZ,1011MZ,ELK,32,100.0,100.0,3706,6.25
Uilenburgerwerf,1011MZ,1011MZ,GAS,31,100.0,100.0,873,0.0
Valkenburgerstraat,1011NA,1011NA,ELK,53,100.0,73.58,5263,7.55
Valkenburgerstraat,1011NA,1011NA,GAS,29,100.0,51.72,1508,0.0
Valkenburgerstraat,1011NB,1011NB,ELK,20,100.0,100.0,1765,5.0
Valkenburgerstraat,1011NB,1011NB,GAS,16,100.0,100.0,1298,0.0
Valkenburgerstraat,1011NC,1011NC,ELK,105,100.0,86.67,3523,1.9
Valkenburgerstraat,1011NC,1011NC,GAS,92,100.0,100.0,1084,0.0
Valkenburgerstraat,1011ND,1011ND,ELK,31,100.0,96.77,6004,12.9
Valkenburgerstraat,1011ND,1011ND,GAS,24,100.0,100.0,746,0.0
Zakslootje,1011NE,1011NK,ELK,39,100.0,97.44,12178,25.64
Zakslootje,1011NE,1011NK,GAS,29,100.0,93.1,3872,0.0
Jodenbreestraat,1011NM,1011NS,ELK,75,100.0,93.33,5692,14.67
Jodenbreestraat,1011NM,1011NS,GAS,65,100.0,100.0,1147,0.0
Waterlooplein,1011NV,1011NV,ELK,42,100.0,97.62,4875,26.19
Waterlooplein,1011NV,1011NV,GAS,34,100.0,91.18,1185,0.0
Waterlooplein,1011NX,1011PB,ELK,42,100.0,100.0,3338,11.9
Waterlooplein,1011NX,1011PB,GAS,40,100.0,100.0,1130,0.0
Waterlooplein,1011PC,1011PG,ELK,179,100.0,91.06,7332,12.85
Waterlooplein,1011PC,1011PG,GAS,141,100.0,96.45,1395,0.0
Nieuwe Amstelstraat,1011PL,1011PL,ELK,48,100.0,100.0,1919,6.25
Nieuwe Amstelstraat,1011PL,1011PL,GAS,44,100.0,100.0,1003,0.0
Nieuwe Amstelstraat,1011PM,1011PM,ELK,27,100.0,85.19,4294,3.7
Nieuwe Amstelstraat,1011PM,1011PM,GAS,21,100.0,95.24,2979,0.0
Amstel,1011PN,1011PT,ELK,32,100.0,59.38,6645,15.63
Amstel,1011PT,1011PT,GAS,17,100.0,94.12,1865,0.0
Amstel,1011PV,1011PV,ELK,12,100.0,91.67,2730,16.67
Amstel,1011PV,1011PW,GAS,22,100.0,90.91,1156,0.0
Amstel,1011PW,1011PW,ELK,17,100.0,88.24,2543,5.88
Amstel AB,1011PX,1011PX,ELK,14,100.0,50.0,4299,0.0
Amstel AB,1011PX,1011RA,GAS,24,100.0,91.67,1756,0.0
Muiderstraat,1011PZ,1011QQ,ELK,76,100.0,88.16,34912,68.42
Muiderstraat,1011RA,1011RA,ELK,16,100.0,93.75,2897,0.0
Muiderstraat,1011RB,1011RC,ELK,18,100.0,100.0,4259,16.67
Muiderstraat,1011RB,1011RE,GAS,34,100.0,88.24,2183,0.0
Mr. Visserplein,1011RD,1011RD,ELK,14,100.0,57.14,10999,14.29
Jonas Daniel Meijerplein,1011RE,1011RE,ELK,20,100.0,95.0,1996,0.0
