lat,long
52.3536568500337,4.85601312133705
52.3530467762367,4.85625525719496
52.352910390637,4.85590462154953
52.3662551863352,4.89939489497884
52.353576097269,4.85604344239036
52.3664103832098,4.8999804756186
52.3538722126212,4.85593715706755
52.3662715288607,4.89899829943817
52.3661029481575,4.89952870492224
52.3662718311468,4.89907170650241
52.3528941919558,4.85630111319893
52.3528313476598,4.8563165416033
52.3841875314346,4.84801013063933
52.3550321670608,4.89132757074718
52.3840360865278,4.84830572962489
52.3548886830088,4.88925952765143
52.3721512301778,4.85956576410723
52.3707288573349,4.86309203715577
52.3686695821958,4.86691920559227
52.3649613611878,4.85759572165094
52.3710167694907,4.86316205836623
52.3708611313056,4.86251781489797
52.3684454194971,4.86703929369274
52.3549711086239,4.88962556293265
52.3725640488964,4.85942870238014
52.3719276775132,4.8953679292954
52.3128401588984,4.94478049520438
52.3127658984354,4.93937007217118
52.3128312263405,4.94479524844947
52.3140638400168,4.94035421444469
52.3123582901481,4.94570913539996
52.3122997459997,4.94688285535501
52.3637205711613,4.86763782035221
52.3121857430558,4.94764652201869
52.312375335292,4.94545967378199
52.3911876787839,4.90404218122729
52.3693373462692,4.85537044650189
52.3688715498996,4.85371684646005
52.3897076754647,4.90476340118357
52.3128312811156,4.94480991231835
52.3127209617876,4.93937052451053
52.3899830464715,4.90396715345201
52.3127119744579,4.93937061497827
52.3834692225537,4.92941846972102
52.3837147087392,4.93015032903477
52.3810080218901,4.85443757938526
52.3447618394698,4.86471897389457
52.380826564157,4.85405789626541
52.3701511763103,4.86456719258293
52.3731076511523,4.79381230355002
52.3713688290164,4.85945758776201
52.3497973543995,4.82783595965947
52.3826842928733,4.85146527067369
52.3772292868031,4.85756691602945
52.3828533215192,4.85108135364663
52.3720712581014,4.79865721702691
52.3500131708237,4.84921729971099
52.3809693007394,4.85382119091238
52.3508511726278,4.84969149852152
52.3556478349421,4.89456466568009
52.3557341042604,4.8936976716778
52.3547208621719,4.8878229372804
52.3552439015007,4.89252884036355
52.3552622433819,4.89261670687476
52.3544946980092,4.88747320201204
52.3561283608617,4.89557217085642
52.3565424414918,4.89790152939438
52.354934543641,4.88947918892128
52.3549348517932,4.88955257718886
52.3557941905605,4.895179545256
52.3545636023834,4.88889621473982
52.3545728363778,4.88895482409428
52.3562963913877,4.89708222680233
52.3545355298217,4.88863232170103
52.3557210741169,4.89488678288372
52.3552840537798,4.89138347376426
52.3544705811639,4.88814867005928
52.3562691263327,4.89700913365039
52.3552472452808,4.89117838623234
52.3689756597831,4.86703308464407
52.3560683099927,4.89626273470319
52.3548060094203,4.88883478329058
52.3554919391398,4.89381778931093
52.3569614190344,4.89924738408262
52.3550546895105,4.90550662953661
52.3384585758218,4.90649346545127
52.3319599361224,4.89324267455727
52.3542488814273,4.9062639476364
52.3568387818356,4.9044157248975
52.3668761051806,4.89523299162007
52.3482024806486,4.91127522384742
52.3474998855348,4.91088649880196
52.3947674603417,4.951133441907
52.3669454027227,4.89677386591872
52.3486279593402,4.90315470363082
52.3623729741381,4.90388580067465
52.3663033619166,4.89799956759032
52.3620231324221,4.90405109392021
52.3669525980883,4.89417501841041
52.3668877714095,4.89587888291164
52.3668631695667,4.89862474030472
52.3332602053083,4.89469534930609
52.366886127852,4.89548247944044
52.3661099412636,4.89904412137246
52.3443345552527,4.91721591743054
52.3669158886744,4.89615753548412
52.3461758056115,4.85727656006269
52.3537914598807,4.85596747840694
52.3527685690949,4.85634664684054
52.351008139137,4.85660250696524
52.3774237230238,4.8815171202572
52.3219890412736,4.85706602482518
52.3660770734936,4.89979326520093
52.3660955910227,4.89992520018763
52.3545432862392,4.85526861354134
52.3541235237244,4.8558607622546
52.3608794193732,4.8694473635984
52.3598496054187,4.91107706558453
52.3544177955538,4.85534350664089
52.3518955006485,4.85606352765655
52.3534307239113,4.8556929107128
52.3825487021892,4.85528565652391
52.3784611797006,4.84970982073153
52.3805748598804,4.85404623138842
52.3786457093408,4.85076499469095
52.381464557165,4.85603300018815
52.3980760061893,4.93701077682586
52.365178931369,4.8743743668436
52.3656988696132,4.87614487604712
52.3655112152967,4.87639662622399
52.3978026394612,4.93839464152365
52.3796702761736,4.8312488644891
52.3998939672126,4.93530262034399
52.3997333741963,4.93561281093959
52.3789010361033,4.89297026667361
52.3812714053231,4.82391464093179
52.3807096295506,4.89131989558272
52.3978679770264,4.94142063209862
52.3979124708478,4.94130264517461
52.3798880583633,4.82977747360619
52.3813327096826,4.82357605933457
52.3980391191122,4.94152176066833
52.3847010297898,4.90683008418885
52.3797307057587,4.83071939065615
52.3991205197287,4.93752912461059
52.397906700116,4.93739449931533
52.3794346389269,4.83274983670713
52.4093839558976,4.94223078140832
52.3794184294807,4.89203926321627
52.3800371150369,4.83281574809055
52.3982179588561,4.93652448092323
52.3984235853104,4.93860875151159
52.3782741611329,4.78640019804107
52.3781406703727,4.78488933371325
52.3566359807923,4.90981975936368
52.3773299708996,4.936251869758
52.37810214307,4.78615286123787
52.3790997015088,4.88464090955256
52.3595237893839,4.91275405859362
52.3914123224939,4.78783836570028
52.3399780889741,4.8541076030083
52.3550698643988,4.9026148252542
52.3530312818519,4.89428543986872
52.3530496224379,4.89437330274085
52.3532985767256,4.89372471868635
52.3551016080342,4.90158699200401
52.3532892839683,4.89365143289394
52.3529197087834,4.89339133925764
52.3527421022659,4.88960648727176
52.352168007611,4.88773420401564
52.3560211265622,4.90446864480937
52.3523349659398,4.88896523650101
52.352112351997,4.88732386191674
52.3543640607353,4.8992612269314
52.3550742855984,4.90149922032151
52.3529924444421,4.89143839692616
52.3531127129828,4.89225900868434
52.3531496421488,4.89249344142037
52.3883376280461,4.84164327731499
52.3529846971708,4.89388965878792
52.3530123306057,4.89405080679369
52.353048147168,4.89186342937171
52.3530309766313,4.89421205469932
52.353150009684,4.89258150384024
52.3657059599986,4.85528178178137
52.3526304939467,4.88871240432937
52.3372856319252,4.87121873098324
52.3836963462209,4.87092917684562
52.3372357712652,4.87008952527564
52.3371798623782,4.86963532782158
52.3590644893316,4.82611921330554
52.3376356215851,4.87109728807196
52.3591081415697,4.8296564901587
52.3376768042473,4.87229996882754
52.357845590881,4.91337382922019
52.3314577759467,4.86827887595309
52.3724502442552,4.93875366164646
52.4000124784739,4.93574220932149
52.3829820535393,4.83410087098394
52.3991500499852,4.93583914080686
52.3773697061255,4.81245043967804
52.3703119456759,4.92953940688607
52.3698526919056,4.92930920747278
52.3719188730967,4.89541207862971
52.3719010815158,4.89545632744916
52.372264920698,4.89433631050881
52.3722760431666,4.89485012934129
52.3722471905554,4.8943952434803
52.371980991176,4.89522049925404
52.3719632605921,4.89527943149758
52.3742054110655,4.89413855944153
52.374016131429,4.89400849906477
52.371164264364,4.93148355136156
52.3721672825444,4.89463107456711
52.3721073595517,4.89535125554262
52.3720876179486,4.89492563811166
52.3720608394032,4.89496998689473
52.374741445543,4.8955276717551
52.3686292928628,4.87417302196501
52.3697864731133,4.87159008582345
52.3752881381764,4.89515449277743
52.3205251425684,4.94976415135761
52.3135796304347,4.94065237127834
52.3690284892704,4.85463999270366
52.3530673108338,4.88361433194399
52.3506477647296,4.85440526473285
52.3668034294367,4.89721590099652
52.355540510779,4.87351681619501
52.3888191838825,4.88770382336721
52.3887732582575,4.88746930773907
52.3478545373628,4.87731867859201
52.348364848657,4.87685786264462
52.3891422863341,4.88759736037681
52.3888674068862,4.88635184174754
52.3630218260196,4.93390135773567
52.3701022548302,4.85358459869231
52.3998235182874,4.74634842920416
52.4002456020413,4.95985148062031
52.347998332297,4.87731702904114
52.3146497371872,4.96030740489128
52.3514266875172,4.87202325898859
52.3152692009716,4.95763239287251
52.3480647511424,4.88444884457289
52.3592943480745,4.91381345143744
52.3347787948906,4.81462956643507
52.3835137605216,4.81732072536496
52.3576373280949,4.91750090855511
52.3571827577317,4.91845985272631
52.3751169699469,4.89722697444492
52.35713799584,4.91850436207614
52.3679771147553,4.88771796461231
52.3704570255202,4.88331440285196
52.3807650692719,4.81763505099208
52.3745975294846,4.89549989537913
52.3743837858681,4.89597217414997
52.3743837858681,4.89597217414997
52.3751893525042,4.89734365605112
52.3703410038216,4.88350660370389
52.370457898999,4.88351996158979
52.370465700615,4.88324088705156
52.370441982227,4.8840046965638
52.3704507200766,4.88394586368723
52.3570629611254,4.91771248653634
52.3134906062102,4.95052256087825
52.3704501590697,4.8838137187976
52.3666195641958,4.87290419665669
52.3715159376553,4.87040998653234
52.3227201748821,4.97282945409524
52.3227564320766,4.97291712222404
52.3147186973516,4.95454338848845
52.3147187509215,4.95455805299433
52.3140272804911,4.95226240426259
52.3657567354387,4.872899503613
52.3659181217241,4.8728095433241
52.3147098707161,4.95458746940813
52.3147278453961,4.95458729460424
52.3700523162849,4.87072068212061
52.3678086662346,4.87146621653729
52.3685012499943,4.87159032111316
52.315547406457,4.95504861378042
52.3149413974664,4.95399861377874
52.315411258097,4.95468330507404
52.3682503764784,4.87176942616237
52.4076956145698,4.91694164638246
52.3665183479212,4.87236212763015
52.3713833058233,4.87091077865622
52.3746913245273,4.88147480771583
52.3719871047658,4.87128554399662
52.3739768335359,4.90190926271904
52.3819581819771,4.88687039659098
52.3738791766084,4.90220402156914
52.3738967904682,4.9021157216606
