STRAATNAAM,POSTCODE_VAN,POSTCODE_TOT,PRODUCTSOORT,Aantal Aansluitingen,%Leveringsrichting,%Fysieke status,SJV,%SJV laag tarief
Binnenkant,1011BK,1011BK,ELK,16,100,100,2484,0
Binnenkant,1011BL,1011BM,ELK,23,100,100,2345,"4,35"
Binnenkant,1011BN,1011BN,ELK,21,100,"71,43",3242,0
Binnenkant,1011BP,1011BP,ELK,16,100,"93,75",2776,"6,25"
Binnenkant,1011BR,1011BR,ELK,15,100,100,2916,0
Kromme Waal,1011BS,1011BS,ELK,26,100,"80,77",2969,"11,54"
Kromme Waal,1011BT,1011BT,ELK,28,100,"82,14",3178,"3,57"
Kromme Waal,1011BV,1011BV,ELK,20,100,80,2811,5
Kromme Waal,1011BW,1011BW,ELK,33,100,100,2705,"6,06"
Oude Waal,1011BX,1011BX,ELK,22,100,100,1791,0
Oude Waal,1011BZ,1011BZ,ELK,28,100,"92,86",3916,"7,14"
Oude Waal,1011CA,1011CA,ELK,37,100,"62,16",2279,0
Oude Waal,1011CB,1011CB,ELK,23,100,"95,65",2407,0
Oude Waal,1011CC,1011CC,ELK,20,100,100,2459,10
Recht Boomssloot  94 to,1011CD,1011CD,ELK,17,100,"94,12",1998,0
Oude Waal,1011CE,1011CE,ELK,11,100,"90,91",2818,0
Oude Waal AB,1011CG,1011CH,ELK,28,100,"92,86",9445,"10,71"
Binnen Bantammerstraat,1011CJ,1011CJ,ELK,16,100,100,6143,"12,5"
Binnen Bantammerstraat,1011CK,1011CK,ELK,14,100,100,2247,0
Binnen Bantammerstraat,1011CL,1011CL,ELK,10,100,100,2034,0
Nieuwe Jonkerstraat,1011CM,1011CM,ELK,63,100,"63,49",2588,"1,59"
Nieuwe Ridderstraat,1011CN,1011CR,ELK,26,100,"88,46",4121,"7,69"
Recht Boomssloot,1011CS,1011CS,ELK,26,100,100,1984,"3,85"
Recht Boomssloot,1011CT,1011CT,ELK,18,100,100,2130,0
Recht Boomssloot,1011CV,1011CV,ELK,18,100,100,2230,"5,56"
Recht Boomssloot,1011CW,1011CW,ELK,14,100,100,2870,"7,14"
Recht Boomssloot,1011CX,1011CX,ELK,17,100,100,2891,0
Recht Boomssloot,1011CZ,1011CZ,ELK,20,100,95,2476,0
Lastageweg,1011DB,1011DB,ELK,10,100,100,5049,10
J.W. Siebbeleshof,1011DC,1011EA,ELK,55,100,80,3044,"7,27"
Recht Boomssloot,1011EB,1011EB,ELK,24,100,100,1755,0
Recht Boomssloot,1011EC,1011EC,ELK,19,100,"89,47",6555,"15,79"
Recht Boomssloot,1011ED,1011ED,ELK,14,100,100,2455,0
Montelbaanstraat,1011EE,1011EE,ELK,16,100,100,2084,0
Montelbaanstraat,1011EG,1011EG,ELK,21,100,"95,24",1316,0
Geldersekade,1011EH,1011EH,ELK,36,100,"94,44",2883,"5,56"
Geldersekade,1011EJ,1011EJ,ELK,45,100,"88,89",5680,"6,67"
geldersekd,1011EK,1011EK,ELK,26,100,"96,15",6200,"11,54"
Geldersekade,1011EL,1011EL,ELK,44,100,"97,73",3147,"9,09"
Geldersekade,1011EM,1011EM,ELK,23,100,"91,3",6264,"13,04"
Geldersekade,1011EN,1011EN,ELK,30,100,"96,67",7238,"16,67"
Waalsteeg,1011ER,1011ER,ELK,10,100,100,3831,0
Koningsstraat,1011ES,1011ET,ELK,42,100,"97,62",5144,"11,9"
Koningsstraat,1011EV,1011EW,ELK,47,100,"97,87",4121,"4,26"
Korte Koningsstraat,1011EX,1011EX,ELK,27,100,100,2222,"3,7"
Korte Koningsstraat,1011EZ,1011EZ,ELK,13,100,"69,23",1977,0
Korte Koningsstraat,1011GA,1011GA,ELK,28,100,"92,86",2277,"10,71"
Korte Koningsdwarsstraat,1011GB,1011GC,ELK,21,100,"76,19",1902,0
Keizersstraat,1011GD,1011GD,ELK,52,100,"98,08",2675,"1,92"
Korte Keizersstraat,1011GG,1011GG,ELK,22,100,100,1290,"4,55"
Korte Keizersstraat,1011GH,1011GH,ELK,24,100,100,1396,0
Korte Keizersdwarsstraat,1011GJ,1011GJ,ELK,18,100,100,1782,0
Kleersloot,1011GK,1011GL,ELK,91,100,"96,7",1988,"3,3"
Korte Dijkstraat,1011GM,1011GM,ELK,21,100,"95,24",2057,"4,76"
Brandewijnsteeg,1011GN,1011GN,ELK,26,100,100,1769,"3,85"
Krom Boomssloot,1011GP,1011GP,ELK,13,100,100,1236,0
Krom Boomssloot,1011GR,1011GR,ELK,33,100,100,2102,"12,12"
Krom Boomssloot,1011GS,1011GS,ELK,42,100,"95,24",3774,"11,9"
Krom Boomssloot,1011GT,1011GT,ELK,13,100,100,2218,"7,69"
Krom Boomssloot,1011GV,1011GV,ELK,20,100,85,1554,10
Krom Boomssloot,1011GW,1011GW,ELK,13,100,"92,31",7161,"7,69"
Krom Boomssloot,1011GX,1011GX,ELK,17,100,100,1583,0
Snoekjesgracht,1011GZ,1011GZ,ELK,38,100,100,1597,"5,26"
Snoekjesgracht  ab,1011HA,1011HB,ELK,224,100,"99,55",4275,"8,04"
Nieuwe Hoogstraat,1011HC,1011HC,ELK,40,100,100,3323,"7,5"
Nieuwe Hoogstraat,1011HD,1011HD,ELK,21,100,100,4885,"14,29"
Nieuwe Hoogstraat,1011HE,1011HE,ELK,18,100,100,6562,"5,56"
Nieuwe Hoogstraat,1011HG,1011HG,ELK,28,100,100,5147,"21,43"
Onkelboerensteeg,1011HH,1011HH,ELK,20,100,100,2137,5
Zandstraat,1011HJ,1011HJ,ELK,16,100,100,2824,"6,25"
Zandstraat,1011HK,1011HK,ELK,10,100,100,2741,10
Zandstraat,1011HL,1011HL,ELK,21,100,100,1918,0
Zanddwarsstraat,1011HM,1011HP,ELK,27,100,"96,3",2748,0
Groenburgwal,1011HR,1011HR,ELK,48,100,"97,92",4042,"4,17"
Groenburgwal,1011HS,1011HS,ELK,44,100,"95,45",2730,"4,55"
Groenburgwal,1011HT,1011HT,ELK,21,100,100,2785,"14,29"
Groenburgwal,1011HV,1011HV,ELK,22,100,100,2700,0
Groenburgwal,1011HW,1011HW,ELK,28,100,"96,43",2533,"10,71"
Groenburgwal,1011HX,1011HX,ELK,13,100,100,2856,0
Verversstraat,1011HZ,1011HZ,ELK,42,100,100,4023,"7,14"
Verversstraat,1011JA,1011JA,ELK,24,100,"95,83",2286,"4,17"
Zwanenburgwal,1011JB,1011JB,ELK,40,100,100,2104,10
Zwanenburgwal,1011JC,1011JG,ELK,22,100,"95,45",2455,"4,55"
Zwanenburgwal,1011JH,1011JH,ELK,90,100,"93,33",4299,"5,56"
Staalstraat,1011JJ,1011JJ,ELK,12,100,"83,33",6438,"8,33"
Staalstraat,1011JK,1011JK,ELK,11,100,100,8753,"18,18"
Staalstraat,1011JL,1011JL,ELK,29,100,100,8186,"10,34"
Staalstraat,1011JM,1011JM,ELK,13,100,"84,62",5776,"7,69"
Staalkade,1011JN,1011JN,ELK,18,100,100,3828,"5,56"
Nieuwmarkt,1011JP,1011JP,ELK,14,100,100,10666,"28,57"
Nieuwmarkt,1011JR,1011JR,ELK,13,100,100,8458,"15,38"
Nieuwmarkt,1011JS,1011JT,ELK,25,100,88,14292,24
Kloveniersburgwal,1011JV,1011JV,ELK,18,100,"94,44",2132,"11,11"
Kloveniersburgwal,1011JW,1011JW,ELK,10,100,100,8581,40
Kloveniersburgwal,1011JX,1011JX,ELK,15,100,"93,33",4808,"26,67"
Kloveniersburgwal,1011JZ,1011JZ,ELK,19,100,100,6530,"15,79"
Kloveniersburgwal,1011KA,1011KA,ELK,33,100,100,3030,"6,06"
Kloveniersburgwal,1011KB,1011KB,ELK,26,100,100,6730,"15,38"
Kloveniersburgwal,1011KC,1011KC,ELK,28,100,"92,86",4006,"10,71"
Kloveniersburgwal,1011KD,1011KD,ELK,16,100,100,9911,"18,75"
Kloveniersburgwal,1011KE,1011KH,ELK,30,100,"96,67",5345,"26,67"
Raamgracht,1011KJ,1011KJ,ELK,38,100,"97,37",2214,"2,63"
Raamgracht,1011KK,1011KK,ELK,31,100,100,2352,"6,45"
Raamgracht AB,1011KL,1011KM,ELK,14,100,"92,86",5263,"14,29"
's Gravelandseveer,1011KN,1011KN,ELK,22,100,100,2646,"18,18"
Oudeschans,1011KP,1011KP,ELK,17,100,"47,06",2417,0
Oudeschans,1011KR,1011KR,ELK,23,100,"86,96",2314,"8,7"
Oudeschans,1011KS,1011KS,ELK,15,100,100,2694,"6,67"
Oudeschans,1011KT,1011KT,ELK,29,100,100,3055,"6,9"
Oudeschans,1011KV,1011KW,ELK,91,100,"98,9",2933,"5,49"
Oudeschans,1011KX,1011KZ,ELK,41,100,"95,12",3064,"9,76"
Oudeschans,1011LA,1011LA,ELK,12,100,100,1668,0
Oudeschans,1011LB,1011LB,ELK,29,100,"96,55",5130,"24,14"
Oudeschans,1011LC,1011LC,ELK,14,100,100,4130,"7,14"
Oudeschans,1011LD,1011LD,ELK,50,100,100,3651,10
Oudeschans,1011LE,1011LE,ELK,43,100,"95,35",2849,"6,98"
Oudeschans AB,1011LG,1011LG,ELK,10,100,90,2647,0
Oostersekade,1011LH,1011LH,ELK,21,100,100,3159,0
Nieuwe Batavierstraat,1011LJ,1011LJ,ELK,16,100,100,2844,0
Nieuwe Batavierstraat,1011LK,1011LL,ELK,30,100,100,3335,10
Nieuwe Uilenburgerstraat,1011LM,1011LM,ELK,121,100,"99,17",3220,"4,13"
Nieuwe Uilenburgerstraat,1011LN,1011LP,ELK,17,100,"94,12",2661,"5,88"
Nieuwe Uilenburgerstraat,1011LR,1011LR,ELK,14,100,100,2620,0
Nieuwe Uilenburgerstraat,1011LS,1011LS,ELK,13,100,100,2829,0
Nieuwe Uilenburgerstraat,1011LT,1011LT,ELK,14,100,100,1612,"7,14"
Nieuwe Uilenburgerstraat,1011LV,1011LV,ELK,16,100,100,1988,0
Nieuwe Uilenburgerstraat,1011LW,1011LW,ELK,32,100,100,1957,"3,13"
Nieuwe Uilenburgerstraat,1011LX,1011LZ,ELK,103,100,"96,12",4853,"13,59"
Nieuwmarkt,1011MA,1011MB,ELK,42,100,"97,62",2655,"4,76"
Krom Boomssloot,1011MC,1011MG,ELK,44,100,100,3774,"6,82"
Valkenburgerstraat,1011MH,1011MH,ELK,48,100,"97,92",3916,"4,17"
Valkenburgerstraat,1011MJ,1011MJ,ELK,31,100,100,13442,"16,13"
Rapenburgerstraat,1011MK,1011MK,ELK,55,100,100,2925,"1,82"
Rapenburgerstraat,1011ML,1011ML,ELK,44,100,100,2640,0
Rapenburgerstraat,1011MN,1011MN,ELK,64,100,100,2911,"1,56"
Anne Frankstraat,1011MP,1011MP,ELK,22,100,100,2712,0
Koerierstersplein,1011MR,1011MR,ELK,18,100,100,3128,0
Februariplein,1011MT,1011MT,ELK,18,100,100,3267,"5,56"
Markenplein,1011MV,1011MV,ELK,27,100,100,2443,0
Uilenburgerwerf,1011MX,1011MX,ELK,38,100,100,2433,"2,63"
Uilenburgerwerf,1011MZ,1011MZ,ELK,32,100,100,4129,"3,13"
Valkenburgerstraat,1011NA,1011NA,ELK,53,100,"83,02",4946,"9,43"
Valkenburgerstraat,1011NB,1011NB,ELK,20,100,100,1763,15
Valkenburgerstraat,1011NC,1011NC,ELK,103,100,"85,44",2286,"1,94"
Valkenburgerstraat,1011ND,1011ND,ELK,31,100,100,5852,"9,68"
Zakslootje,1011NE,1011NK,ELK,37,100,100,14357,"24,32"
Jodenbreestraat,1011NM,1011NS,ELK,74,100,"95,95",5281,"10,81"
Waterlooplein,1011NV,1011NV,ELK,42,100,"95,24",4569,"26,19"
Waterlooplein,1011NX,1011PB,ELK,42,100,100,3018,"9,52"
Waterlooplein,1011PC,1011PG,ELK,176,100,"93,75",5857,"17,61"
Nieuwe Amstelstraat,1011PL,1011PL,ELK,48,100,100,2111,"4,17"
Nieuwe Amstelstraat,1011PM,1011PM,ELK,27,100,"88,89",3608,"7,41"
Amstel,1011PN,1011PT,ELK,30,100,70,6379,"16,67"
Amstel,1011PV,1011PV,ELK,11,100,"90,91",2791,"9,09"
Amstel,1011PW,1011PW,ELK,16,100,"93,75",3304,"12,5"
Amstel AB,1011PX,1011PX,ELK,14,100,"71,43",5009,0
Muiderstraat,1011PZ,1011QQ,ELK,75,100,"98,67",35389,72
Muiderstraat,1011RA,1011RA,ELK,15,100,"93,33",2116,0
Muiderstraat,1011RB,1011RC,ELK,18,100,100,4326,"22,22"
Mr. Visserplein,1011RD,1011RD,ELK,14,100,"71,43",9992,"57,14"
Jonas Daniel Meijerplein,1011RE,1011RE,ELK,17,100,"94,12",2223,0
Jonas Daniel Meijerplein,1011RG,1011RG,ELK,23,100,100,1423,"4,35"
Jonas Daniel Meijerplein,1011RH,1011RH,ELK,24,100,100,2746,0
Nieuwe Herengracht,1011RJ,1011RJ,ELK,10,100,100,3426,10
Nieuwe Herengracht,1011RK,1011RK,ELK,16,100,100,2832,"12,5"
Nieuwe Herengracht,1011RL,1011RL,ELK,28,100,100,2552,"14,29"
Nieuwe Herengracht,1011RM,1011RM,ELK,16,100,"81,25",3192,"12,5"
Nieuwe Herengracht,1011RN,1011RN,ELK,18,100,100,10156,0
Nieuwe Herengracht,1011RP,1011RS,ELK,23,100,100,3560,"8,7"
Nieuwe Herengracht,1011RT,1011SB,ELK,59,100,100,5778,"16,95"
Nieuwe Herengracht,1011SC,1011SC,ELK,13,100,"92,31",4879,"15,38"
Nieuwe Herengracht,1011SE,1011SG,ELK,22,100,"95,45",4180,"13,64"
Nieuwe Herengracht,1011SK,1011SP,ELK,36,100,100,2131,"2,78"
Anne Frankstraat,1011SR,1011SR,ELK,20,100,95,1040,5
Anne Frankstraat,1011ST,1011ST,ELK,17,100,100,934,0
Anne Frankstraat,1011SV,1011SV,ELK,17,100,100,1006,0
Anne Frankstraat,1011SW,1011SW,ELK,17,100,100,920,0
Anne Frankstraat,1011SX,1011SX,ELK,17,100,100,916,0
Anne Frankstraat,1011SZ,1011SZ,ELK,17,100,100,700,0
IJ-tunnel,1011TA,1011TB,ELK,70,100,"95,71",4084,"11,43"
Prins Hendrikkade,1011TC,1011TC,ELK,47,100,"93,62",5859,"8,51"
Prins Hendrikkade,1011TD,1011TD,ELK,21,100,"85,71",8314,"47,62"
Prins Hendrikkade,1011TE,1011TE,ELK,12,100,100,3760,"8,33"
's-Gravenhekje,1011TG,1011TG,ELK,21,100,"95,24",3977,"19,05"
Peperstraat,1011TJ,1011TJ,ELK,27,100,"96,3",3950,"7,41"
Anne Frankstraat,1011TK,1011TL,ELK,29,100,100,2083,"6,9"
Foeliestraat,1011TM,1011TM,ELK,19,100,"94,74",3776,"15,79"
Foeliedwarsstraat,1011TN,1011TN,ELK,10,100,80,1460,10
Foeliedwarsstraat,1011TP,1011TP,ELK,14,100,"92,86",2625,0
Schippersgracht,1011TR,1011TR,ELK,23,100,"86,96",4036,"4,35"
Schippersgracht,1011TS,1011TS,ELK,19,100,100,3123,"10,53"
Rapenburg,1011TT,1011TT,ELK,30,100,"86,67",2851,"6,67"
Rapenburg,1011TV,1011TV,ELK,77,100,"97,4",3013,"7,79"
Rapenburg,1011TW,1011TW,ELK,23,100,"95,65",11337,"21,74"
Rapenburg,1011TX,1011TX,ELK,37,100,"97,3",3527,"8,11"
Rapenburg,1011TZ,1011TZ,ELK,95,100,"92,63",2429,"3,16"
Rapenburgerplein,1011VA,1011VA,ELK,15,100,80,6331,20
Rapenburgerplein,1011VB,1011VK,ELK,66,100,"98,48",2455,"6,06"
Rapenburgerstraat,1011VL,1011VL,ELK,47,100,"89,36",5773,"8,51"
Rapenburgerstraat,1011VM,1011VM,ELK,38,100,"92,11",4814,"13,16"
Nieuwegrachtje,1011VP,1011VP,ELK,44,100,"93,18",1657,0
A.S. Onderwijzerhof,1011VR,1011VR,ELK,11,100,100,1345,0
A.S. Onderwijzerhof,1011VS,1011VS,ELK,22,100,100,2282,0
oosterdok 3 nst,1011VX,1011WB,ELK,44,100,"81,82",4604,"11,36"
Pentagon,1011WC,1011WC,ELK,45,100,100,2043,"2,22"
Pentagon,1011WD,1011WD,ELK,35,100,100,1827,"2,86"
Zuiderkerkhof,1011XA,1011XA,ELK,12,100,100,2045,0
De Ruyterkade,1012AA,1012AA,ELK,24,100,"58,33",22700,"33,33"
Stationsplein,1012AB,1012AB,ELK,102,100,"89,22",2387,"78,43"
Prins Hendrikkade,1012AC,1012AC,ELK,28,100,"89,29",12961,"21,43"
Prins Hendrikkade,1012AD,1012AD,ELK,11,100,"81,82",7445,"63,64"
Prins Hendrikkade,1012AE,1012AE,ELK,54,100,"83,33",8375,"33,33"
Nieuwebrugsteeg,1012AG,1012AG,ELK,10,100,90,9931,40
Nieuwebrugsteeg,1012AH,1012AH,ELK,13,100,"84,62",8089,"30,77"
Sint Olofspoort,1012AJ,1012AJ,ELK,10,100,100,4537,10
Sint Olofssteeg,1012AK,1012AK,ELK,19,100,100,4754,"5,26"
Oudezijds Kolk,1012AL,1012AL,ELK,54,100,100,8318,"16,67"
Elleboogsteeg,1012AM,1012AR,ELK,53,100,"96,23",9136,"30,19"
Zeedijk,1012AS,1012AS,ELK,39,100,100,5069,"10,26"
Zeedijk,1012AT,1012AT,ELK,19,100,100,8442,"31,58"
Zeedijk,1012AV,1012AV,ELK,26,100,100,10475,"19,23"
Zeedijk,1012AW,1012AW,ELK,20,100,100,9017,25
Zeedijk,1012AX,1012AX,ELK,15,100,100,9198,"33,33"
Zeedijk,1012AZ,1012AZ,ELK,70,100,"91,43",5039,"14,29"
Zeedijk,1012BA,1012BA,ELK,71,100,"98,59",6039,"7,04"
Zeedijk,1012BB,1012BB,ELK,34,100,"94,12",12482,"32,35"
Zeedijk,1012BC,1012BC,ELK,27,100,100,8060,"25,93"
Stormsteeg,1012BD,1012BD,ELK,10,100,90,4343,30
Boomsteeg,1012BE,1012BG,ELK,38,100,"92,11",6992,"18,42"
Geldersekade,1012BH,1012BH,ELK,29,100,"89,66",7278,"20,69"
Waterpoortsteeg,1012BJ,1012BJ,ELK,38,100,"81,58",4437,"7,89"
Geldersekade,1012BK,1012BK,ELK,26,100,"57,69",2859,"11,54"
Geldersekade,1012BL,1012BL,ELK,20,100,75,3070,10
Geldersekade,1012BM,1012BM,ELK,41,100,"90,24",6943,"14,63"
Geldersekade,1012BN,1012BN,ELK,18,100,100,4694,"11,11"
Monnikenstraat,1012BP,1012BP,ELK,39,100,"82,05",4993,"17,95"
Monnikendwarsstraat,1012BR,1012BS,ELK,56,100,"94,64",4337,"10,71"
Gordijnensteeg,1012BT,1012BT,ELK,16,100,100,2531,0
Barndesteeg,1012BV,1012BV,ELK,39,100,100,11376,"15,38"
Koestraat,1012BW,1012BW,ELK,45,100,"97,78",2176,"2,22"
Koestraat,1012BX,1012BX,ELK,33,100,100,2244,"6,06"
Bethanienstraat,1012BZ,1012BZ,ELK,32,100,"96,88",2169,"6,25"
Bethanienstraat,1012CA,1012CA,ELK,16,100,100,2457,"12,5"
Bethaniendwarsstraat,1012CB,1012CB,ELK,42,100,"97,62",3461,"7,14"
Boerensteeg,1012CC,1012CD,ELK,37,100,100,13062,"32,43"
Oude Hoogstraat,1012CE,1012CE,ELK,25,100,92,10393,36
Dwars Spinhuissteeg,1012CH,1012CJ,ELK,37,100,"89,19",2678,"2,7"
Rusland,1012CK,1012CK,ELK,20,100,75,1944,10
Rusland,1012CL,1012CL,ELK,16,100,"81,25",7343,"18,75"
Slijkstraat,1012CM,1012CN,ELK,20,100,90,2259,5
Nieuwe Doelenstraat,1012CP,1012CR,ELK,38,100,"76,32",14013,"39,47"
Nieuwmarkt,1012CS,1012CS,ELK,17,100,100,18857,"35,29"
Kloveniersburgwal,1012CT,1012CT,ELK,22,100,100,8895,"22,73"
Kloveniersburgwal,1012CV,1012CV,ELK,13,100,"84,62",5937,"23,08"
Kloveniersburgwal,1012CW,1012CW,ELK,23,100,"95,65",6585,"34,78"
Kloveniersburgwal,1012CX,1012CX,ELK,13,100,100,5199,"30,77"
Kloveniersburgwal,1012CZ,1012CZ,ELK,39,100,"94,87",3098,"7,69"
Oudezijds Achterburgwal,1012DA,1012DA,ELK,42,100,"83,33",10096,"19,05"
Oudezijds Achterburgwal,1012DB,1012DB,ELK,25,100,96,13511,40
Oudezijds Achterburgwal,1012DC,1012DC,ELK,24,100,"91,67",10883,"29,17"
Oudezijds Achterburgwal,1012DD,1012DD,ELK,14,100,"92,86",12913,"42,86"
Oudezijds Achterburgwal,1012DE,1012DE,ELK,18,100,100,7966,"16,67"
Oudezijds Achterburgwal,1012DG,1012DG,ELK,35,100,"97,14",5804,"17,14"
Oudezijds Achterburgwal,1012DH,1012DH,ELK,13,100,100,2209,0
Oudezijds Achterburgwal,1012DJ,1012DJ,ELK,22,100,"86,36",4744,"9,09"
Oudezijds Achterburgwal,1012DK,1012DK,ELK,24,100,"70,83",3035,"8,33"
Oudezijds Achterburgwal,1012DL,1012DL,ELK,12,100,"91,67",2875,"8,33"
Oudezijds Achterburgwal,1012DM,1012DM,ELK,25,100,100,4247,8
Oudezijds Achterburgwal,1012DN,1012DN,ELK,16,100,"93,75",8446,"31,25"
Oudezijds Achterburgwal,1012DP,1012DP,ELK,45,100,"84,44",9411,20
Oudezijds Achterburgwal,1012DR,1012DR,ELK,25,100,100,14147,32
Oudezijds Achterburgwal,1012DS,1012DS,ELK,28,100,100,12447,"14,29"
Oudezijds Achterburgwal,1012DT,1012DT,ELK,14,100,100,11954,"42,86"
Oudezijds Achterburgwal,1012DV,1012DV,ELK,31,100,"90,32",6533,"25,81"
Oudezijds Achterburgwal,1012DW,1012DW,ELK,15,100,"93,33",5151,0
Oudezijds Achterburgwal,1012DX,1012DX,ELK,18,100,100,3461,"11,11"
Vredenburgersteeg,1012DZ,1012EA,ELK,19,100,"94,74",4855,"21,05"
Oudekennissteeg,1012EB,1012EB,ELK,16,100,"93,75",7475,"6,25"
Stoofsteeg,1012EC,1012EC,ELK,16,100,100,11882,25
Oude Doelenstraat,1012ED,1012ED,ELK,22,100,100,18973,"40,91"
Prinsenhofssteeg,1012EE,1012EG,ELK,19,100,"94,74",2218,"5,26"
Oudezijds Voorburgwal,1012EH,1012EH,ELK,30,100,"96,67",10523,"16,67"
Oudezijds Voorburgwal,1012EJ,1012EJ,ELK,34,100,"88,24",7196,"17,65"
Oudezijds Voorburgwal,1012EK,1012EK,ELK,19,100,"94,74",5389,"10,53"
Oudezijds Voorburgwal,1012EL,1012EL,ELK,21,100,"85,71",10030,"28,57"
Oudezijds Voorburgwal,1012EM,1012EM,ELK,22,100,100,4445,"13,64"
Oudezijds Voorburgwal,1012EN,1012EN,ELK,14,100,100,4555,0
Oudezijds Voorburgwal,1012EP,1012EP,ELK,16,100,"93,75",4808,"18,75"
Oudezijds Voorburgwal,1012ER,1012ER,ELK,13,100,"92,31",4619,"30,77"
Oudezijds Voorburgwal,1012ES,1012ES,ELK,34,100,"97,06",5748,"20,59"
Oudezijds Voorburgwal,1012ET,1012ET,ELK,18,100,"94,44",8728,"16,67"
Oudezijds Voorburgwal,1012EV,1012EV,ELK,10,100,80,4777,30
Oudezijds Voorburgwal,1012EW,1012EW,ELK,37,100,"89,19",6199,"16,22"
Oudezijds Voorburgwal,1012EX,1012EX,ELK,22,100,"95,45",4695,"27,27"
Oudezijds Voorburgwal,1012EZ,1012EZ,ELK,22,100,"86,36",7454,"36,36"
Grimburgwal,1012GA,1012GA,ELK,12,100,100,7427,"41,67"
Langebrugsteeg,1012GB,1012GB,ELK,17,100,"94,12",10500,"52,94"
Oude Turfmarkt,1012GC,1012GC,ELK,10,100,70,17258,60
Oudezijds Voorburgwal,1012GD,1012GD,ELK,53,100,"94,34",3718,"11,32"
Oudezijds Voorburgwal,1012GE,1012GE,ELK,33,100,"93,94",9001,"24,24"
Oudezijds Voorburgwal,1012GG,1012GG,ELK,10,100,80,18612,30
Oudezijds Voorburgwal,1012GH,1012GH,ELK,78,100,"66,67",4568,"8,97"
Oudezijds Voorburgwal,1012GJ,1012GJ,ELK,38,100,"94,74",7792,"15,79"
Oudezijds Voorburgwal,1012GK,1012GK,ELK,31,100,"77,42",10670,"25,81"
Sint Pietershalsteeg,1012GL,1012GL,ELK,44,100,"93,18",3985,"13,64"
Oudezijds Voorburgwal,1012GM,1012GM,ELK,26,100,100,4175,"19,23"
Wijngaardsstraatje,1012GN,1012GP,ELK,23,100,"91,3",8015,"8,7"
Heintje Hoekssteeg,1012GR,1012GR,ELK,47,100,"97,87",4060,"2,13"
Lange Niezel,1012GS,1012GS,ELK,30,100,90,17146,"26,67"
Lange Niezel,1012GT,1012GT,ELK,32,100,100,14891,25
Enge Kerksteeg,1012GV,1012GW,ELK,17,100,100,6322,"5,88"
Oudekerksplein,1012GX,1012GX,ELK,10,100,80,2706,10
Oudekerksplein,1012GZ,1012GZ,ELK,42,100,100,5158,"14,29"
Oudekerksplein,1012HA,1012HA,ELK,17,100,"94,12",5171,"29,41"
Trompetterssteeg,1012HB,1012HC,ELK,17,100,"94,12",11858,"35,29"
Dollebegijnensteeg,1012HD,1012HE,ELK,46,100,"65,22",3027,"6,52"
Sint Jansstraat,1012HG,1012HG,ELK,59,100,"74,58",2634,"3,39"
Pijlsteeg,1012HH,1012HH,ELK,19,100,100,4728,"10,53"
Steenhouwerssteeg,1012HJ,1012HL,ELK,67,100,"94,03",2923,"7,46"
Sint Pieterspoortsteeg,1012HM,1012HM,ELK,19,100,100,9701,"15,79"
Sint Barberenstraat,1012HP,1012HT,ELK,37,100,"89,19",18293,"35,14"
Warmoesstraat,1012HV,1012HW,ELK,36,100,100,21724,"38,89"
