STRAATNAAM,POSTCODE_VAN,POSTCODE_TOT,PRODUCTSOORT,Aantal Aansluitingen,%Leveringsrichting,%Fysieke status,SJV,%SJV laag tarief
De Ruyterkade,1011AC,1011AC,GAS,21,100,"90,48",6052,0
Oosterdokskade,1011AD,1011AH,GAS,35,100,"94,29",1933,0
Prins Hendrikkade,1011AJ,1011AJ,GAS,15,100,"93,33",1523,0
Prins Hendrikkade,1011AM,1011AN,GAS,25,100,96,2103,0
Prins Hendrikkade,1011AP,1011AP,GAS,18,100,100,2679,0
Prins Hendrikkade,1011AR,1011AR,GAS,19,100,100,2498,0
Prins Hendrikkade,1011AS,1011AV,GAS,20,100,100,5913,0
Prins Hendrikkade,1011AW,1011AW,GAS,13,100,100,1232,0
Buiten Bantammerstraat,1011AX,1011AX,GAS,13,100,"92,31",2715,0
Schippersstraat,1011AZ,1011AZ,GAS,12,100,100,2373,0
Schippersstraat,1011BA,1011BC,GAS,28,100,100,1869,0
Kalkmarkt,1011BD,1011BD,GAS,14,100,100,2927,0
Binnenkant AB,1011BE,1011BH,GAS,35,100,100,2711,0
Binnenkant,1011BJ,1011BJ,GAS,16,100,100,3470,0
Binnenkant,1011BK,1011BK,GAS,14,100,100,1639,0
Binnenkant,1011BL,1011BM,GAS,20,100,100,1702,0
Binnenkant,1011BN,1011BN,GAS,15,100,"86,67",1744,0
Binnenkant,1011BP,1011BP,GAS,13,100,100,2701,0
Binnenkant,1011BR,1011BR,GAS,11,100,100,1684,0
Kromme Waal,1011BS,1011BS,GAS,23,100,"69,57",2014,0
Kromme Waal,1011BT,1011BT,GAS,24,100,"87,5",2097,0
Kromme Waal,1011BV,1011BV,GAS,18,100,"77,78",2206,0
Kromme Waal,1011BW,1011BW,GAS,27,100,100,1196,0
Oude Waal,1011BX,1011BX,GAS,20,100,100,1105,0
Oude Waal,1011BZ,1011BZ,GAS,24,100,100,1384,0
Oude Waal,1011CA,1011CA,GAS,23,100,"78,26",1395,0
Oude Waal,1011CB,1011CB,GAS,18,100,100,1355,0
Oude Waal,1011CC,1011CC,GAS,18,100,100,1746,0
Oude Waal,1011CD,1011CD,GAS,15,100,100,1310,0
Oude Waal,1011CE,1011CH,GAS,34,100,100,1960,0
Binnen Bantammerstraat,1011CJ,1011CJ,GAS,15,100,100,1427,0
Binnen Bantammerstraat,1011CK,1011CK,GAS,12,100,100,1286,0
Binnen Bantammerstraat,1011CL,1011CM,GAS,59,100,"76,27",1607,0
Nieuwe Ridderstraat,1011CN,1011CR,GAS,20,100,95,2676,0
Recht Boomssloot,1011CS,1011CS,GAS,22,100,100,1656,0
Recht Boomssloot,1011CT,1011CT,GAS,17,100,"94,12",1160,0
Recht Boomssloot,1011CV,1011CV,GAS,17,100,100,1455,0
Recht Boomssloot,1011CW,1011CW,GAS,12,100,100,1590,0
Recht Boomssloot,1011CX,1011CX,GAS,17,100,100,1285,0
Recht Boomssloot,1011CZ,1011CZ,GAS,19,100,100,1463,0
Lastageweg,1011DB,1011EA,GAS,52,100,"94,23",2476,0
Recht Boomssloot,1011EB,1011EB,GAS,21,100,100,1079,0
Recht Boomssloot,1011EC,1011EC,GAS,18,100,"88,89",3110,0
Recht Boomssloot,1011ED,1011ED,GAS,12,100,100,1490,0
Montelbaanstraat,1011EE,1011EE,GAS,16,100,100,1115,0
Montelbaanstraat,1011EG,1011EG,GAS,21,100,100,3604,0
Geldersekade,1011EH,1011EH,GAS,32,100,"93,75",1306,0
Geldersekade,1011EJ,1011EJ,GAS,33,100,"93,94",1665,0
Geldersekade,1011EK,1011EK,GAS,22,100,"95,45",3088,0
Geldersekade,1011EL,1011EL,GAS,35,100,100,1482,0
Geldersekade,1011EM,1011EM,GAS,15,100,"93,33",2837,0
Geldersekade,1011EN,1011EN,GAS,25,100,100,3170,0
Waalsteeg,1011ER,1011ET,GAS,47,100,"97,87",1603,0
Koningsstraat,1011EV,1011EW,GAS,44,100,100,1241,0
Korte Koningsstraat,1011EX,1011EX,GAS,25,100,100,1052,0
Korte Koningsstraat,1011EZ,1011GA,GAS,31,100,100,1277,0
Korte Koningsdwarsstraat,1011GB,1011GD,GAS,60,100,100,1328,0
Korte Keizersstraat,1011GG,1011GG,GAS,19,100,100,1394,0
Korte Keizersstraat,1011GH,1011GH,GAS,20,100,100,1907,0
Korte Keizersdwarsstraat,1011GJ,1011GJ,GAS,16,100,100,1418,0
Kleersloot,1011GK,1011GL,GAS,78,100,100,909,0
Korte Dijkstraat,1011GM,1011GM,GAS,18,100,100,1498,0
Brandewijnsteeg,1011GN,1011GN,GAS,26,100,100,1389,0
Krom Boomssloot,1011GP,1011GR,GAS,37,100,100,1477,0
Krom Boomssloot,1011GS,1011GS,GAS,36,100,"97,22",1856,0
Krom Boomssloot,1011GT,1011GT,GAS,10,100,100,842,0
Krom Boomssloot,1011GV,1011GV,GAS,15,100,"86,67",1279,0
Krom Boomssloot,1011GW,1011GX,GAS,22,100,100,2262,0
Snoekjesgracht,1011GZ,1011GZ,GAS,34,100,100,993,0
Snoekjessteeg,1011HA,1011HB,GAS,205,100,"99,51",1329,0
Nieuwe Hoogstraat,1011HC,1011HC,GAS,33,100,100,1162,0
Nieuwe Hoogstraat,1011HD,1011HD,GAS,19,100,100,1372,0
Nieuwe Hoogstraat,1011HE,1011HE,GAS,17,100,100,1733,0
Nieuwe Hoogstraat,1011HG,1011HG,GAS,26,100,100,1118,0
Onkelboerensteeg,1011HH,1011HH,GAS,20,100,100,1282,0
Zandstraat,1011HJ,1011HJ,GAS,13,100,100,1635,0
Zandstraat,1011HK,1011HK,GAS,10,100,100,2268,0
Zandstraat,1011HL,1011HL,GAS,20,100,90,1271,0
Zanddwarsstraat,1011HM,1011HP,GAS,24,100,100,2226,0
Groenburgwal,1011HR,1011HR,GAS,42,100,"97,62",1944,0
Groenburgwal,1011HS,1011HS,GAS,38,100,"97,37",1645,0
Groenburgwal,1011HT,1011HT,GAS,20,100,100,2121,0
Groenburgwal,1011HV,1011HV,GAS,20,100,100,2168,0
Groenburgwal,1011HW,1011HW,GAS,23,100,100,2610,0
Groenburgwal,1011HX,1011HX,GAS,11,100,100,1501,0
Verversstraat,1011HZ,1011HZ,GAS,37,100,100,1797,0
Verversstraat,1011JA,1011JA,GAS,18,100,"94,44",1630,0
Zwanenburgwal,1011JB,1011JB,GAS,36,100,"97,22",1203,0
Zwanenburgwal,1011JC,1011JH,GAS,87,100,"97,7",1658,0
Staalstraat,1011JJ,1011JJ,GAS,10,100,100,2940,0
Staalstraat,1011JK,1011JK,GAS,11,100,100,1051,0
Staalstraat,1011JL,1011JL,GAS,26,100,100,1608,0
Staalstraat,1011JM,1011JM,GAS,13,100,"84,62",1449,0
Staalkade,1011JN,1011JN,GAS,16,100,100,2040,0
Nieuwmarkt,1011JP,1011JP,GAS,11,100,100,1966,0
Nieuwmarkt,1011JR,1011JR,GAS,12,100,100,2020,0
Nieuwmarkt,1011JS,1011JT,GAS,19,100,100,3658,0
Kloveniersburgwal,1011JV,1011JV,GAS,17,100,"94,12",2453,0
Kloveniersburgwal,1011JW,1011JX,GAS,20,100,100,3720,0
Kloveniersburgwal,1011JZ,1011JZ,GAS,14,100,100,2428,0
Kloveniersburgwal,1011KA,1011KA,GAS,30,100,100,2093,0
Kloveniersburgwal,1011KB,1011KB,GAS,21,100,100,3121,0
Kloveniersburgwal,1011KC,1011KC,GAS,24,100,100,2126,0
Kloveniersburgwal,1011KD,1011KD,GAS,14,100,"71,43",2986,0
Kloveniersburgwal,1011KE,1011KH,GAS,23,100,100,3708,0
Raamgracht,1011KJ,1011KJ,GAS,32,100,"96,88",1356,0
Raamgracht,1011KK,1011KK,GAS,26,100,100,1441,0
Raamgracht AB,1011KL,1011KM,GAS,11,100,100,2402,0
's Gravelandseveer,1011KN,1011KN,GAS,20,100,100,1419,0
Oudeschans,1011KP,1011KP,GAS,12,100,50,1770,0
Oudeschans,1011KR,1011KR,GAS,18,100,"83,33",1312,0
Oudeschans,1011KS,1011KS,GAS,13,100,100,1990,0
Oudeschans,1011KT,1011KT,GAS,26,100,100,2374,0
Oudeschans,1011KV,1011KW,GAS,85,100,100,1073,0
Oudeschans,1011KX,1011KZ,GAS,31,100,100,1938,0
Oudeschans,1011LA,1011LA,GAS,11,100,100,1551,0
Oudeschans,1011LB,1011LB,GAS,26,100,100,1300,0
Oudeschans,1011LC,1011LC,GAS,12,100,100,2076,0
Oudeschans,1011LD,1011LD,GAS,40,100,100,1628,0
Oudeschans,1011LE,1011LE,GAS,38,100,100,1540,0
Oudeschans AB,1011LG,1011LH,GAS,22,100,100,1537,0
Nieuwe Batavierstraat,1011LJ,1011LJ,GAS,15,100,100,1141,0
Nieuwe Batavierstraat,1011LK,1011LL,GAS,29,100,100,2197,0
Nieuwe Uilenburgerstraat,1011LM,1011LM,GAS,115,100,100,1370,0
Nieuwe Uilenburgerstraat,1011LN,1011LP,GAS,15,100,100,1333,0
Nieuwe Uilenburgerstraat,1011LR,1011LR,GAS,14,100,100,1207,0
Nieuwe Uilenburgerstraat,1011LS,1011LS,GAS,13,100,100,1905,0
Nieuwe Uilenburgerstraat,1011LT,1011LT,GAS,13,100,100,959,0
Nieuwe Uilenburgerstraat,1011LV,1011LV,GAS,16,100,100,1134,0
Nieuwe Uilenburgerstraat,1011LW,1011LW,GAS,31,100,100,1050,0
Nieuwe Uilenburgerstraat,1011LX,1011LZ,GAS,30,100,90,1824,0
Nieuwmarkt,1011MA,1011MB,GAS,40,100,100,957,0
Krom Boomssloot,1011MC,1011MX,GAS,45,100,100,949,0
Uilenburgerwerf,1011MZ,1011MZ,GAS,31,100,100,890,0
Valkenburgerstraat,1011NA,1011NA,GAS,28,100,"67,86",1722,0
Valkenburgerstraat,1011NB,1011NB,GAS,16,100,100,1131,0
Valkenburgerstraat,1011NC,1011NC,GAS,90,100,"98,89",875,0
Valkenburgerstraat,1011ND,1011ND,GAS,23,100,100,843,0
Zakslootje,1011NE,1011NK,GAS,29,100,"96,55",5220,0
Jodenbreestraat,1011NM,1011NS,GAS,65,100,100,1371,0
Waterlooplein,1011NV,1011NV,GAS,34,100,"91,18",1468,0
Waterlooplein,1011NX,1011PB,GAS,40,100,100,1098,0
Waterlooplein,1011PC,1011PG,GAS,139,100,"96,4",1460,0
Nieuwe Amstelstraat,1011PL,1011PL,GAS,44,100,100,1103,0
Nieuwe Amstelstraat,1011PM,1011PM,GAS,21,100,"95,24",2450,0
Amstel,1011PT,1011PT,GAS,14,100,100,1910,0
Amstel,1011PV,1011PW,GAS,19,100,100,1158,0
Amstel AB,1011PX,1011RA,GAS,24,100,100,1782,0
Muiderstraat,1011RB,1011RE,GAS,32,100,"93,75",2614,0
Jonas Daniel Meijerplein,1011RG,1011RG,GAS,18,100,"94,44",1032,0
Jonas Daniel Meijerplein,1011RH,1011RH,GAS,23,100,100,897,0
Nieuwe Herengracht,1011RJ,1011RK,GAS,19,100,100,1971,0
Nieuwe Herengracht,1011RL,1011RL,GAS,24,100,100,1663,0
Nieuwe Herengracht,1011RM,1011RM,GAS,12,100,"83,33",2125,0
Nieuwe Herengracht,1011RN,1011RN,GAS,15,100,100,3799,0
Nieuwe Herengracht,1011RP,1011SB,GAS,74,100,100,2018,0
Nieuwe Herengracht,1011SC,1011SC,GAS,12,100,"91,67",1917,0
Nieuwe Herengracht,1011SE,1011SP,GAS,48,100,100,1732,0
Anne Frankstraat,1011SR,1011SR,GAS,18,100,100,15,0
Anne Frankstraat,1011ST,1011ST,GAS,17,100,100,16,0
Anne Frankstraat,1011SV,1011SV,GAS,17,100,"94,12",19,0
Anne Frankstraat,1011SW,1011SW,GAS,15,100,100,14,0
Anne Frankstraat,1011SX,1011SX,GAS,16,100,"93,75",15,0
Anne Frankstraat,1011SZ,1011SZ,GAS,17,100,100,28,0
IJ-tunnel,1011TA,1011TB,GAS,54,100,100,1859,0
Prins Hendrikkade,1011TC,1011TC,GAS,39,100,"97,44",2772,0
Prins Hendrikkade,1011TD,1011TD,GAS,11,100,100,3255,0
's-Gravenhekje,1011TG,1011TG,GAS,20,100,100,3690,0
Peperstraat,1011TJ,1011TJ,GAS,23,100,100,2085,0
Anne Frankstraat,1011TK,1011TL,GAS,24,100,100,1478,0
Foeliestraat,1011TM,1011TM,GAS,15,100,100,1951,0
Foeliedwarsstraat,1011TN,1011TP,GAS,19,100,"94,74",1553,0
Schippersgracht,1011TR,1011TR,GAS,18,100,100,1775,0
Schippersgracht,1011TS,1011TS,GAS,16,100,"93,75",1456,0
Rapenburg,1011TT,1011TT,GAS,22,100,100,1986,0
Rapenburg,1011TV,1011TV,GAS,69,100,100,1478,0
Rapenburg,1011TW,1011TW,GAS,19,100,"84,21",2110,0
Rapenburg,1011TX,1011TX,GAS,30,100,100,1261,0
Rapenburg,1011TZ,1011TZ,GAS,78,100,100,1217,0
Rapenburgerplein,1011VA,1011VA,GAS,13,100,"92,31",1249,0
Rapenburgerplein,1011VB,1011VK,GAS,62,100,"96,77",889,0
Rapenburgerstraat,1011VL,1011VL,GAS,39,100,"97,44",2469,0
Rapenburgerstraat,1011VM,1011VM,GAS,33,100,"96,97",2592,0
Nieuwegrachtje,1011VP,1011VP,GAS,38,100,"94,74",1405,0
A.S. Onderwijzerhof,1011VR,1011VR,GAS,10,100,100,585,0
A.S. Onderwijzerhof,1011VS,1011VS,GAS,21,100,100,1189,0
Prins Hendrikkade,1011VX,1011WB,GAS,34,100,"97,06",2993,0
Pentagon,1011WC,1011WC,GAS,44,100,100,1020,0
Pentagon,1011WD,1011WD,GAS,34,100,100,1211,0
Zuiderkerkhof,1011XA,1011XA,GAS,12,100,100,1411,0
De Ruyterkade,1012AA,1012AE,GAS,42,100,"95,24",4668,0
Nieuwebrugsteeg,1012AG,1012AK,GAS,45,100,"95,56",2110,0
Oudezijds Kolk,1012AL,1012AL,GAS,45,100,100,2288,0
Elleboogsteeg,1012AM,1012AR,GAS,45,100,"97,78",1703,0
Zeedijk,1012AS,1012AS,GAS,34,100,"94,12",1768,0
Zeedijk,1012AT,1012AT,GAS,16,100,100,1977,0
Zeedijk,1012AV,1012AV,GAS,23,100,"95,65",11134,0
Zeedijk,1012AW,1012AW,GAS,19,100,100,2145,0
Zeedijk,1012AX,1012AX,GAS,12,100,100,1779,0
Zeedijk,1012AZ,1012AZ,GAS,56,100,"96,43",1295,0
Zeedijk,1012BA,1012BA,GAS,62,100,100,2129,0
Zeedijk,1012BB,1012BB,GAS,24,100,100,5563,0
Zeedijk,1012BC,1012BC,GAS,22,100,100,1898,0
Stormsteeg,1012BD,1012BG,GAS,40,100,"97,5",2181,0
Geldersekade,1012BH,1012BH,GAS,20,100,100,3015,0
Waterpoortsteeg,1012BJ,1012BJ,GAS,28,100,100,1746,0
Geldersekade,1012BK,1012BK,GAS,15,100,100,1285,0
Geldersekade,1012BL,1012BL,GAS,14,100,"92,86",2362,0
Geldersekade,1012BM,1012BM,GAS,30,100,100,1455,0
Geldersekade,1012BN,1012BN,GAS,17,100,100,1282,0
Monnikenstraat,1012BP,1012BP,GAS,31,100,"96,77",2822,0
Monnikendwarsstraat,1012BR,1012BS,GAS,46,100,"97,83",1189,0
Gordijnensteeg,1012BT,1012BT,GAS,16,100,100,801,0
Barndesteeg,1012BV,1012BV,GAS,35,100,100,3448,0
Koestraat,1012BW,1012BW,GAS,39,100,"97,44",1269,0
Koestraat,1012BX,1012BX,GAS,28,100,100,1568,0
Bethanienstraat,1012BZ,1012BZ,GAS,28,100,100,1489,0
Bethanienstraat,1012CA,1012CA,GAS,15,100,100,1307,0
Bethaniendwarsstraat,1012CB,1012CB,GAS,34,100,100,1267,0
Boerensteeg,1012CC,1012CD,GAS,35,100,100,2276,0
Oude Hoogstraat,1012CE,1012CE,GAS,20,100,95,1524,0
Dwars Spinhuissteeg,1012CH,1012CJ,GAS,29,100,100,1510,0
Rusland,1012CK,1012CK,GAS,14,100,100,1082,0
Rusland,1012CL,1012CL,GAS,12,100,100,1903,0
Slijkstraat,1012CM,1012CR,GAS,38,100,"94,74",4914,0
Nieuwmarkt,1012CS,1012CS,GAS,15,100,100,1852,0
Kloveniersburgwal,1012CT,1012CT,GAS,19,100,100,1617,0
Kloveniersburgwal,1012CV,1012CV,GAS,10,100,100,1784,0
Kloveniersburgwal,1012CW,1012CW,GAS,19,100,100,2874,0
Kloveniersburgwal,1012CX,1012CX,GAS,13,100,100,1990,0
Kloveniersburgwal,1012CZ,1012CZ,GAS,32,100,100,1771,0
Oudezijds Achterburgwal,1012DA,1012DA,GAS,37,100,"86,49",3184,0
Oudezijds Achterburgwal,1012DB,1012DB,GAS,20,100,100,4139,0
Oudezijds Achterburgwal,1012DC,1012DC,GAS,21,100,100,4282,0
Oudezijds Achterburgwal,1012DD,1012DD,GAS,13,100,100,4234,0
Oudezijds Achterburgwal,1012DE,1012DE,GAS,18,100,"88,89",2347,0
Oudezijds Achterburgwal,1012DG,1012DG,GAS,24,100,100,1907,0
Oudezijds Achterburgwal,1012DH,1012DH,GAS,10,100,100,1292,0
Oudezijds Achterburgwal,1012DJ,1012DJ,GAS,17,100,100,2072,0
Oudezijds Achterburgwal,1012DK,1012DK,GAS,14,100,100,1129,0
Oudezijds Achterburgwal,1012DL,1012DM,GAS,32,100,"96,88",1559,0
Oudezijds Achterburgwal,1012DN,1012DN,GAS,13,100,100,2551,0
Oudezijds Achterburgwal,1012DP,1012DP,GAS,33,100,100,2584,0
Oudezijds Achterburgwal,1012DR,1012DR,GAS,24,100,100,2261,0
Oudezijds Achterburgwal,1012DS,1012DS,GAS,26,100,100,2354,0
Oudezijds Achterburgwal,1012DT,1012DT,GAS,12,100,100,4024,0
Oudezijds Achterburgwal,1012DV,1012DV,GAS,22,100,100,2454,0
Oudezijds Achterburgwal,1012DW,1012DW,GAS,14,100,100,4672,0
Oudezijds Achterburgwal,1012DX,1012DX,GAS,18,100,100,2230,0
Vredenburgersteeg,1012DZ,1012EA,GAS,16,100,100,2817,0
Oudekennissteeg,1012EB,1012EB,GAS,13,100,100,2856,0
Stoofsteeg,1012EC,1012EC,GAS,14,100,"92,86",2680,0
Oude Doelenstraat,1012ED,1012ED,GAS,18,100,100,6248,0
Prinsenhofssteeg,1012EE,1012EH,GAS,41,100,100,2002,0
Oudezijds Voorburgwal,1012EJ,1012EJ,GAS,29,100,"96,55",2427,0
Oudezijds Voorburgwal,1012EK,1012EK,GAS,16,100,100,1882,0
Oudezijds Voorburgwal,1012EL,1012EL,GAS,16,100,100,6868,0
Oudezijds Voorburgwal,1012EM,1012EM,GAS,21,100,100,1973,0
Oudezijds Voorburgwal,1012EN,1012EN,GAS,14,100,100,1743,0
Oudezijds Voorburgwal,1012EP,1012EP,GAS,13,100,100,2545,0
Oudezijds Voorburgwal,1012ER,1012ER,GAS,10,100,100,1938,0
Oudezijds Voorburgwal,1012ES,1012ES,GAS,29,100,100,1777,0
Oudezijds Voorburgwal,1012ET,1012ET,GAS,14,100,100,2288,0
Oudezijds Voorburgwal,1012EV,1012EW,GAS,38,100,100,1379,0
Oudezijds Voorburgwal,1012EX,1012EX,GAS,18,100,"94,44",6199,0
Oudezijds Voorburgwal,1012EZ,1012EZ,GAS,15,100,"93,33",7066,0
Grimburgwal,1012GA,1012GA,GAS,10,100,100,2026,0
Langebrugsteeg,1012GB,1012GB,GAS,13,100,100,1618,0
Oude Turfmarkt,1012GC,1012GD,GAS,46,100,"95,65",1511,0
Oudezijds Voorburgwal,1012GE,1012GE,GAS,29,100,100,3409,0
Oudezijds Voorburgwal,1012GG,1012GH,GAS,69,100,"68,12",1979,0
Oudezijds Voorburgwal,1012GJ,1012GJ,GAS,34,100,100,1779,0
Oudezijds Voorburgwal,1012GK,1012GK,GAS,20,100,100,1904,0
Sint Pietershalsteeg,1012GL,1012GL,GAS,36,100,100,2175,0
Oudezijds Voorburgwal,1012GM,1012GM,GAS,24,100,"91,67",2344,0
Wijngaardsstraatje,1012GN,1012GP,GAS,19,100,100,2216,0
Heintje Hoekssteeg,1012GR,1012GR,GAS,44,100,"97,73",1115,0
Lange Niezel,1012GS,1012GS,GAS,27,100,"88,89",2914,0
Lange Niezel,1012GT,1012GT,GAS,30,100,100,3047,0
Enge Kerksteeg,1012GV,1012GW,GAS,16,100,100,2178,0
Oudekerksplein,1012GX,1012GZ,GAS,46,100,100,2288,0
Oudekerksplein,1012HA,1012HA,GAS,14,100,"92,86",1587,0
Trompetterssteeg,1012HB,1012HC,GAS,17,100,"94,12",4270,0
Dollebegijnensteeg,1012HD,1012HE,GAS,39,100,"64,1",1714,0
Sint Jansstraat,1012HG,1012HG,GAS,48,100,"87,5",1923,0
Pijlsteeg,1012HH,1012HH,GAS,16,100,100,1867,0
Steenhouwerssteeg,1012HJ,1012HL,GAS,57,100,100,1099,0
Sint Pieterspoortsteeg,1012HM,1012HM,GAS,16,100,100,2210,0
Sint Barberenstraat,1012HP,1012HT,GAS,33,100,"96,97",5849,0
Warmoesstraat,1012HV,1012HW,GAS,32,100,100,3140,0
Warmoesstraat,1012HX,1012HX,GAS,16,100,100,2876,0
Warmoesstraat,1012HZ,1012HZ,GAS,11,100,100,6211,0
Warmoesstraat,1012JA,1012JA,GAS,25,100,100,4905,0
Warmoesstraat,1012JB,1012JB,GAS,25,100,100,2239,0
Warmoesstraat,1012JC,1012JD,GAS,26,100,"92,31",7461,0
Warmoesstraat,1012JE,1012JE,GAS,14,100,100,3608,0
Warmoesstraat,1012JG,1012JG,GAS,24,100,100,1450,0
Warmoesstraat,1012JH,1012JH,GAS,18,100,100,4004,0
Warmoesstraat,1012JJ,1012JL,GAS,15,100,100,10882,0
Damstraat,1012JM,1012JM,GAS,34,100,100,6591,0
Oudebrugsteeg,1012JN,1012JN,GAS,18,100,"88,89",3207,0
Oudebrugsteeg,1012JP,1012JP,GAS,20,100,100,4501,0
Dam,1012JS,1012JV,GAS,25,100,96,8541,0
Walenpleintje,1012JZ,1012KC,GAS,18,100,100,5025,0
Nes,1012KD,1012KD,GAS,11,100,100,13814,0
Nes,1012KE,1012KE,GAS,11,100,100,6607,0
Rokin,1012KL,1012KL,GAS,13,100,"92,31",6983,0
Rokin,1012KM,1012KM,GAS,12,100,100,4052,0
Rokin,1012KN,1012KR,GAS,18,100,100,4972,0
Spaarpotsteeg,1012KS,1012KT,GAS,25,100,92,4482,0
Rokin,1012KV,1012KV,GAS,28,100,"85,71",2070,0
Rokin,1012KW,1012KW,GAS,16,100,"93,75",7419,0
Rokin,1012KX,1012LB,GAS,28,100,"96,43",6332,0
Rokin,1012LC,1012LC,GAS,17,100,100,2060,0
Rokin,1012LD,1012LG,GAS,24,100,"91,67",6163,0
Damrak,1012LH,1012LJ,GAS,19,100,"94,74",5809,0
Damrak,1012LK,1012LK,GAS,22,100,"95,45",11357,0
Damrak,1012LL,1012LL,GAS,16,100,"93,75",22200,0
Damrak,1012LM,1012LP,GAS,24,100,100,9333,0
Haringpakkerssteeg,1012LR,1012LR,GAS,18,100,100,2650,0
Karnemelksteeg,1012LS,1012LX,GAS,43,100,100,1942,0
Nieuwendijk,1012LZ,1012LZ,GAS,33,100,100,2919,0
Nieuwendijk,1012MA,1012MA,GAS,21,100,100,3168,0
Nieuwendijk,1012MB,1012MB,GAS,16,100,"93,75",5519,0
Nieuwendijk,1012MC,1012MC,GAS,28,100,"96,43",2437,0
Nieuwendijk,1012MD,1012MD,GAS,20,100,100,4041,0
Nieuwendijk,1012ME,1012ME,GAS,10,100,100,3702,0
Nieuwendijk,1012MG,1012MH,GAS,16,100,100,4573,0
Ramskooi,1012MJ,1012MK,GAS,14,100,100,2826,0
Nieuwendijk,1012ML,1012ML,GAS,32,100,"96,88",2435,0
Nieuwendijk,1012MN,1012MN,GAS,13,100,100,1850,0
Nieuwendijk,1012MP,1012MR,GAS,32,100,"96,88",4779,0
Nieuwendijk,1012MS,1012MS,GAS,22,100,"86,36",3030,0
Nieuwendijk,1012MT,1012NB,GAS,81,100,"98,77",3798,0
Sint Jacobsstraat,1012NC,1012NC,GAS,49,100,"95,92",1456,0
Sint Jacobsdwarsstraat,1012ND,1012NE,GAS,41,100,"97,56",1751,0
Nieuwe Nieuwstraat,1012NG,1012NG,GAS,68,100,"98,53",1247,0
Nieuwe Nieuwstraat,1012NH,1012NH,GAS,49,100,"97,96",1239,0
Sint Nicolaasstraat,1012NJ,1012NJ,GAS,36,100,"91,67",1494,0
Sint Nicolaasstraat,1012NK,1012NK,GAS,39,100,"97,44",1596,0
Gravenstraat,1012NL,1012NL,GAS,22,100,100,917,0
Gravenstraat,1012NM,1012NM,GAS,24,100,"95,83",3168,0
Eggertstraat,1012NN,1012NZ,GAS,37,100,"89,19",6304,0
Kalverstraat,1012PA,1012PA,GAS,14,100,100,8958,0
Taksteeg,1012PB,1012PB,GAS,16,100,100,1486,0
Kalverstraat,1012PC,1012PD,GAS,15,100,100,4499,0
Kalverstraat,1012PE,1012PL,GAS,40,100,"97,5",4708,0
Sint Luciensteeg,1012PM,1012PM,GAS,15,100,100,2785,0
Begijnensteeg,1012PN,1012PN,GAS,10,100,90,2225,0
Gedempte Begijnensloot,1012PP,1012PS,GAS,23,100,100,2639,0
Kolksteeg,1012PT,1012PT,GAS,18,100,"88,89",3368,0
Nieuwezijds Kolk,1012PV,1012PV,GAS,47,100,"97,87",2783,0
Suikerbakkerssteeg,1012PW,1012PZ,GAS,23,100,"78,26",4703,0
Guldehandsteeg,1012RA,1012RA,GAS,12,100,100,1652,0
Paleisstraat,1012RB,1012RB,GAS,15,100,100,5676,0
Nieuwezijds Voorburgwal,1012RC,1012RD,GAS,28,100,100,3578,0
Nieuwezijds Voorburgwal,1012RE,1012RE,GAS,14,100,100,1859,0
Zwartehandsteeg,1012RG,1012RG,GAS,12,100,100,2535,0
Nieuwezijds Voorburgwal,1012RH,1012RK,GAS,36,100,"97,22",2955,0
Nieuwezijds Voorburgwal,1012RL,1012RM,GAS,27,100,"92,59",4081,0
Wijdesteeg,1012RN,1012RN,GAS,10,100,80,3396,0
Rosmarijnsteeg,1012RP,1012RP,GAS,16,100,100,2064,0
Nieuwezijds Voorburgwal,1012RR,1012RR,GAS,23,100,100,1658,0
Nieuwezijds Voorburgwal,1012RS,1012RS,GAS,32,100,"96,88",1598,0
Nieuwezijds Voorburgwal,1012RT,1012RT,GAS,25,100,100,5684,0
Nieuwezijds Voorburgwal,1012RV,1012RV,GAS,28,100,100,3653,0
Nieuwezijds Voorburgwal,1012RW,1012RW,GAS,19,100,100,3562,0
Nieuwezijds Voorburgwal,1012RX,1012RX,GAS,14,100,"92,86",1258,0
Nieuwezijds Voorburgwal,1012RZ,1012RZ,GAS,19,100,100,6807,0
Nieuwezijds Voorburgwal,1012SB,1012SB,GAS,11,100,100,2212,0
Nieuwezijds Voorburgwal,1012SC,1012SC,GAS,22,100,"95,45",2021,0
Nieuwezijds Voorburgwal,1012SE,1012SE,GAS,24,100,"95,83",3021,0
Nieuwezijds Voorburgwal,1012SG,1012SH,GAS,26,100,100,7188,0
Nieuwezijds Voorburgwal,1012SJ,1012SJ,GAS,14,100,100,5557,0
Korte Kolksteeg,1012SK,1012SN,GAS,44,100,100,2138,0
Spuistraat,1012SP,1012SP,GAS,20,100,100,4472,0
Spuistraat,1012SR,1012SR,GAS,12,100,100,2102,0
Spuistraat,1012ST,1012ST,GAS,16,100,100,2191,0
Spuistraat,1012SV,1012SV,GAS,12,100,"91,67",2234,0
Stromarkt,1012SW,1012SW,GAS,14,100,"85,71",5047,0
Kattengat,1012SZ,1012TA,GAS,63,100,"95,24",1826,0
Teerketelsteeg,1012TB,1012TB,GAS,11,100,"90,91",1599,0
Korte Korsjespoortsteeg,1012TC,1012TC,GAS,15,100,"93,33",2017,0
